   2.5686559e-03   3.5070197e-01   3.5573377e-01   2.8230933e-01   8.6862766e-03
   2.7326865e-03   6.4289131e-02   3.2294888e-01   8.4302627e-02   5.2572668e-01
   3.2088219e-03   2.7493546e-01   1.5187547e-01   2.8210713e-01   2.8787312e-01
   3.2320621e-03   1.6031028e-01   2.6502909e-02   2.0717518e-01   6.0277957e-01
   3.3963818e-03   5.0802247e-03   3.8830350e-01   5.2504542e-01   7.8174475e-02
   3.6627287e-03   5.5256514e-01   9.6002351e-02   2.2748291e-01   1.2028687e-01
   3.6674326e-03   2.4751816e-02   3.7931950e-01   3.1391504e-01   2.7834621e-01
   3.9851686e-03   4.4375812e-01   2.9369769e-01   2.4562596e-01   1.2933069e-02
   4.3440487e-03   6.7158992e-01   9.5569070e-02   8.0364900e-02   1.4813206e-01
   4.5161655e-03   3.5795393e-01   5.3366327e-01   2.2072363e-03   1.0165940e-01
   4.5220188e-03   3.6572324e-01   1.6103254e-01   3.1245853e-01   1.5626367e-01
   4.8280368e-03   3.8317264e-03   5.2746644e-01   2.2448410e-01   2.3938970e-01
   4.9936147e-03   4.3502008e-01   2.4509590e-01   4.0284436e-02   2.7460597e-01
   5.0955414e-03   6.3089172e-01   4.3312102e-02   2.8662420e-03   3.1783439e-01
   5.7818010e-03   3.2093576e-01   4.8016684e-01   1.5493290e-01   3.8182701e-02
   5.9092003e-03   3.1795561e-01   1.2989408e-01   2.0570879e-02   5.2567023e-01
   6.7310891e-03   1.6398695e-02   5.0665697e-01   3.4306122e-01   1.2715202e-01
   6.8725060e-03   3.5825292e-02   4.3697344e-01   1.4866110e-01   3.7166766e-01
   7.2572155e-03   1.3978023e-01   1.3083916e-01   1.5821217e-01   5.6391123e-01
   7.8908880e-03   2.3520159e-01   5.6146195e-01   1.8547862e-01   9.9669468e-03
   8.0772203e-03   1.5722478e-01   4.7286440e-01   3.2542131e-01   3.6412291e-02
   8.0825658e-03   3.4441248e-01   4.0590270e-01   4.0832863e-02   2.0076940e-01
   8.0957023e-03   3.1549716e-01   6.2889102e-02   5.0958225e-01   1.0393578e-01
   8.2211883e-03   1.4128604e-01   3.1291092e-01   2.4442937e-01   2.9315249e-01
   8.2527790e-03   6.8763901e-02   5.7813142e-01   1.7751526e-01   1.6733664e-01
   8.2599881e-03   5.1123529e-01   4.7115968e-01   4.3499591e-03   4.9950851e-03
   8.3793235e-03   2.0833343e-01   4.3160104e-01   1.9752113e-01   1.5416507e-01
   8.8157508e-03   3.7555098e-01   5.4598883e-01   5.9653247e-02   9.9911842e-03
   9.0931372e-03   3.8378828e-02   2.9634391e-01   5.7673433e-01   7.9449798e-02
   9.5332986e-03   3.0301028e-01   6.3130815e-02   2.3744238e-01   3.8688322e-01
   9.5390383e-03   3.2346078e-01   1.3674664e-01   5.2960650e-01   6.4705141e-04
   9.7851293e-03   1.0388061e-01   1.6313464e-01   5.6937532e-01   1.5382429e-01
   9.8107900e-03   1.8807342e-01   6.9593780e-02   2.4760995e-02   7.0776101e-01
   1.0637566e-02   9.4996169e-02   3.8762544e-01   3.7535732e-01   1.3138350e-01
   1.1055545e-02   2.6437745e-01   4.3840515e-03   4.0129918e-01   3.1888378e-01
   1.1056095e-02   2.1113620e-01   2.2380050e-01   3.6105756e-01   1.9294964e-01
   1.1136807e-02   2.9792229e-02   3.1672633e-01   3.3598158e-03   6.3898482e-01
   1.1231515e-02   5.6379054e-01   2.9358454e-01   1.1438969e-01   1.7003724e-02
   1.1333585e-02   2.5387231e-01   5.8934643e-02   6.6641481e-01   9.4446543e-03
   1.1380204e-02   5.4700645e-02   2.0988740e-01   4.4625020e-01   2.7778156e-01
   1.3519580e-02   4.0769839e-03   2.1139544e-01   7.5728045e-01   1.3727537e-02
   1.3693923e-02   2.5665302e-01   5.6081407e-01   1.8715023e-02   1.5012397e-01
   1.4137869e-02   3.6702099e-01   7.6411249e-02   3.1488410e-01   2.2754580e-01
   1.4310424e-02   1.1055450e-01   2.5275175e-01   8.3953591e-03   6.1398797e-01
   1.4428957e-02   2.0791404e-01   6.3756153e-01   9.6506481e-02   4.3588996e-02
   1.4587443e-02   1.8392128e-01   1.6419366e-02   5.1642765e-01   2.6864426e-01
   1.5494083e-02   5.2653653e-01   1.1118160e-01   2.7360771e-02   3.1942702e-01
   1.6767282e-02   1.2738286e-01   3.0898996e-01   1.1448338e-01   4.3237653e-01
   1.7010937e-02   4.2297407e-01   1.3328082e-01   1.5106397e-01   2.7567020e-01
   1.7422103e-02   1.4440544e-01   6.4906239e-01   1.5856144e-02   1.7325392e-01
   1.7668483e-02   2.2104955e-01   5.0521575e-01   4.0556766e-03   2.5201054e-01
   1.8439716e-02   6.8865248e-01   3.5460993e-04   1.7234043e-01   1.2021277e-01
   1.8558173e-02   1.0706638e-03   8.4582441e-02   5.9921485e-01   2.9657388e-01
   1.8776901e-02   1.2060281e-02   5.2744695e-01   4.2120092e-01   2.0514950e-02
   1.8872578e-02   1.5887395e-01   3.8387454e-01   1.1469939e-03   4.3723194e-01
   1.9171610e-02   5.7966258e-03   7.0954223e-02   8.6147173e-02   8.1793037e-01
   1.9366824e-02   2.1715181e-01   1.4443088e-02   5.9728074e-01   1.5175754e-01
   1.9378428e-02   2.1572212e-02   6.5813528e-01   1.3162706e-02   2.8775137e-01
   1.9659240e-02   7.6365225e-01   5.2861512e-02   1.4154653e-01   2.2280472e-02
   1.9902518e-02   1.4947197e-01   6.1738424e-02   7.2867587e-01   4.0211210e-02
   2.0821980e-02   1.8641520e-01   1.2590105e-01   4.7478338e-01   1.9207839e-01
   2.1168823e-02   1.3516758e-01   3.8236266e-02   4.3887557e-01   3.6655177e-01
   2.2230320e-02   4.1694610e-01   1.1277375e-01   2.6663772e-02   4.2138606e-01
   2.3125102e-02   1.1874985e-01   4.2832755e-01   1.5250570e-01   2.7729179e-01
   2.3788944e-02   6.2693344e-01   1.4502055e-02   3.3139043e-01   3.3851270e-03
   2.3862375e-02   2.8856826e-02   6.4927858e-02   7.9855716e-01   8.3795782e-02
   2.4174245e-02   5.9657877e-01   1.1154564e-01   2.4988544e-01   1.7815896e-02
   2.5015135e-02   2.8768533e-01   2.1487115e-02   6.1011308e-02   6.0480111e-01
   2.5449908e-02   3.8497271e-01   3.7740710e-01   1.8205755e-01   3.0112735e-02
   2.5552239e-02   5.3649759e-01   3.7630104e-01   7.5968152e-03   5.4052319e-02
   2.6590712e-02   7.4768865e-01   2.1295751e-01   1.1038730e-02   1.7244028e-03
   2.6606795e-02   1.8451002e-01   7.3124034e-01   4.3379898e-02   1.4262950e-02
   2.8434395e-02   9.9349092e-02   2.2953066e-02   6.0808496e-01   2.4117849e-01
   2.8596212e-02   4.3715274e-02   2.1869195e-01   1.0435976e-01   6.0463681e-01
   2.8740781e-02   6.1764181e-02   3.7124791e-02   2.5541449e-01   6.1695576e-01
   2.9414261e-02   3.5795674e-01   2.0835594e-03   4.2118221e-01   1.8936323e-01
   3.0228228e-02   6.2523347e-01   2.0813124e-01   2.2640248e-02   1.1376681e-01
   3.0254123e-02   1.2972011e-01   2.3795675e-02   1.1854697e-01   6.9768312e-01
   3.1216755e-02   1.7017467e-01   1.9318378e-01   3.0228971e-01   3.0313508e-01
   3.1573219e-02   2.6572896e-03   7.1846257e-01   1.4714294e-01   1.0016398e-01
   3.1834761e-02   5.1310678e-01   1.7571954e-01   1.6348758e-01   1.1585135e-01
   3.2093694e-02   2.2997825e-01   1.2693891e-01   1.2616324e-01   4.8482590e-01
   3.2313569e-02   9.5411755e-02   1.4922768e-01   3.2080111e-01   4.0224589e-01
   3.2425931e-02   1.9747363e-01   6.3171580e-02   1.1269548e-01   5.9423337e-01
   3.2874278e-02   7.4677921e-01   9.3291870e-03   3.3762772e-02   1.7725455e-01
   3.3519743e-02   2.8229756e-01   2.5154632e-02   1.5404937e-01   5.0497869e-01
   3.3889244e-02   5.3282097e-01   1.1244124e-03   9.4692050e-02   3.3747332e-01
   3.9527235e-02   3.4559955e-01   4.4781608e-01   6.4002837e-02   1.0305430e-01
   3.9672529e-02   1.2060054e-02   5.5480917e-01   1.6814534e-02   3.7664371e-01
   4.0547688e-02   1.3101051e-04   8.5786001e-01   1.3837106e-02   8.7624182e-02
   4.0719406e-02   1.2902889e-01   2.3038909e-02   6.7388938e-03   8.0047391e-01
   4.1058284e-02   3.3017990e-02   6.5249814e-02   3.7587888e-01   4.8479503e-01
   4.1257367e-02   1.9253438e-02   3.5677800e-01   5.8153242e-01   1.1787819e-03
   4.1647169e-02   6.0832943e-02   7.9784745e-01   5.8961161e-02   4.0711277e-02
   4.1657735e-02   1.6222505e-01   1.1053929e-01   6.2415777e-01   6.1420152e-02
   4.2319793e-02   8.5266443e-03   4.3568641e-01   2.3092377e-01   2.8254338e-01
   4.2885506e-02   2.1707278e-01   1.4665899e-01   1.2042705e-02   5.8134002e-01
   4.5852395e-02   2.1470573e-02   1.4448926e-01   7.0386085e-01   8.4326924e-02
   4.6454140e-02   2.2397102e-01   4.1323474e-01   7.1285639e-02   2.4505447e-01
   4.6459348e-02   5.8823529e-02   6.9763957e-01   1.9482952e-01   2.2480330e-03
   4.9589138e-02   4.8651192e-01   1.1972030e-01   3.3569204e-01   8.4865967e-03
   5.0715397e-02   5.3532937e-01   7.3617127e-03   2.8722648e-01   1.1936705e-01
   5.1512113e-02   1.2323761e-01   3.0504189e-01   3.3096633e-01   1.8924205e-01
   5.1744824e-02   1.4225311e-02   3.3757726e-01   2.3082241e-01   3.6563020e-01
   5.3220739e-02   9.2363098e-02   5.1742453e-01   1.0478829e-01   2.3220335e-01
   5.3395686e-02   5.6730276e-01   2.2468550e-04   1.4074032e-01   2.3833655e-01
   5.3811435e-02   3.9079078e-02   1.2246256e-01   2.8968615e-02   7.5567831e-01
   5.3845923e-02   7.5494889e-03   6.4478450e-01   2.8250372e-01   1.1316369e-02
   5.4018230e-02   2.9969621e-01   2.2450877e-01   3.6497974e-01   5.6797054e-02
   5.4486470e-02   2.3081315e-01   3.4828257e-01   1.1912972e-02   3.5450484e-01
   5.9278482e-02   2.9299541e-01   6.1118164e-01   3.3058027e-03   3.3238668e-02
   5.9524248e-02   2.0577878e-01   1.0849243e-01   2.3211331e-01   3.9409124e-01
   5.9863827e-02   6.4636120e-01   2.5785118e-01   1.9105038e-02   1.6818759e-02
   6.0617367e-02   6.8089759e-01   1.5734323e-01   9.8953764e-02   2.1880517e-03
   6.1345481e-02   2.7902967e-01   4.0579223e-01   2.4089860e-01   1.2934016e-02
   6.2213095e-02   6.2237780e-01   1.0258290e-01   1.2670060e-02   2.0015614e-01
   6.2316244e-02   6.2019708e-02   2.3834487e-01   2.0842206e-01   4.2889712e-01
   6.2468786e-02   1.2327822e-01   6.0038599e-01   1.0967457e-01   1.0419244e-01
   6.3923647e-02   1.1960306e-01   2.9543841e-01   4.2755528e-01   9.3479599e-02
   6.3951543e-02   4.3018236e-03   3.6111755e-01   4.3610658e-01   1.3452250e-01
   6.5163591e-02   1.8943978e-01   1.8511683e-01   4.7516938e-01   8.5110421e-02
   6.7277352e-02   1.3882046e-02   2.0273291e-03   5.6854962e-01   3.4826365e-01
   6.7661867e-02   7.6485939e-01   7.2510799e-02   4.2224074e-02   5.2743871e-02
   7.0420325e-02   1.9104909e-01   1.2637852e-02   2.6459504e-01   4.6129769e-01
   7.0751657e-02   1.3510249e-02   1.7915250e-01   5.0184582e-01   2.3473977e-01
   7.0963528e-02   6.6707826e-02   4.7102658e-01   4.1571401e-02   3.4973066e-01
   7.1761528e-02   2.2692052e-01   2.6229190e-01   1.7081278e-03   4.3731792e-01
   7.1822016e-02   4.5515729e-01   4.1333148e-01   3.5804782e-02   2.3884435e-02
   7.3102900e-02   5.1648788e-03   2.5824394e-01   6.5395312e-01   9.5351609e-03
   7.4172474e-02   5.5875665e-02   6.3712967e-01   6.6552067e-02   1.6627012e-01
   7.5976865e-02   3.0660681e-02   1.0178721e-01   1.6159980e-01   6.2997545e-01
   7.7766700e-02   8.4845464e-01   7.9760718e-03   4.4865404e-02   2.0937188e-02
   7.8800989e-02   4.2479573e-01   3.5464789e-02   1.8920943e-01   2.7172906e-01
   7.8913874e-02   6.9155706e-02   2.1213407e-02   6.9622401e-01   1.3449300e-01
   7.9689650e-02   2.6082908e-01   3.7030209e-01   1.8864065e-01   1.0053853e-01
   8.0242380e-02   2.0821343e-01   5.1895990e-01   1.1861789e-01   7.3966410e-02
   8.1203006e-02   1.5450645e-01   4.4552902e-01   2.3700785e-01   8.1753682e-02
   8.2363626e-02   1.7752253e-01   2.8421333e-01   1.8250960e-01   2.7339093e-01
   8.3519251e-02   3.3704890e-01   1.5237153e-01   2.3243988e-01   1.9462044e-01
   8.4620773e-02   1.2359008e-03   1.6600976e-01   3.7360334e-01   3.7453023e-01
   8.4765933e-02   3.5424545e-01   6.6407885e-04   5.5237485e-01   7.9496795e-03
   8.5160503e-02   3.8032903e-01   1.8340333e-01   2.5986681e-01   9.1240330e-02
   8.5210688e-02   7.0266571e-01   1.5040684e-01   1.0114716e-03   6.0705297e-02
   8.6808886e-02   1.0683273e-01   3.8595589e-01   2.9389605e-01   1.2650644e-01
   8.7721093e-02   1.4790774e-01   1.4272142e-01   3.6210855e-01   2.5954120e-01
   8.9249830e-02   1.0409478e-02   5.9223318e-01   2.0873934e-01   9.9368175e-02
   9.1325099e-02   4.9432028e-01   1.2311977e-01   9.4482505e-02   1.9675235e-01
   9.2489821e-02   1.5638591e-01   2.3478056e-01   1.3235683e-01   3.8398687e-01
   9.2605458e-02   8.3551583e-02   2.2176013e-02   5.2723598e-01   2.7443097e-01
   9.3034534e-02   1.7103766e-02   1.5529066e-01   2.3395717e-01   5.0061388e-01
   9.3486950e-02   3.7726780e-01   3.3912970e-01   2.6997987e-02   1.6311756e-01
   9.4097882e-02   5.4575541e-01   2.0503716e-01   1.4930247e-01   5.8070760e-03
   9.5505321e-02   3.8474977e-01   2.0580448e-01   1.3724137e-01   1.7669905e-01
   9.5604060e-02   3.3414242e-01   1.3739721e-01   4.0746061e-01   2.5395699e-02
   9.5966862e-02   6.9169612e-01   3.5674213e-02   1.2626930e-01   5.0393501e-02
   9.6387902e-02   2.8080310e-01   2.9867215e-01   1.0898047e-01   2.1515638e-01
   9.7820805e-02   7.6013692e-03   3.7764047e-01   1.2356473e-01   3.9337263e-01
   9.8092527e-02   2.0002487e-01   2.4717677e-01   3.4750221e-01   1.0720362e-01
   9.9841121e-02   2.8640914e-02   4.3949176e-01   2.6224329e-01   1.6978291e-01
   1.0011883e-01   6.6563969e-02   1.0873590e-01   5.8835962e-02   6.6574535e-01
   1.0116750e-01   3.1244901e-03   3.4956211e-01   3.2966785e-01   2.1647805e-01
   1.0311212e-01   9.4794586e-02   2.8103593e-01   5.2048589e-01   5.7148153e-04
   1.0364133e-01   1.0022060e-01   3.2027434e-01   1.3499493e-01   3.4086881e-01
   1.0608871e-01   3.6510084e-01   1.7749886e-02   3.1838758e-01   1.9267297e-01
   1.0726530e-01   2.1291324e-01   2.8714672e-02   3.6523734e-01   2.8586945e-01
   1.0730379e-01   2.2704419e-01   2.0511162e-01   2.8476745e-01   1.7577295e-01
   1.0744415e-01   3.6088757e-01   5.1614757e-01   4.8846569e-03   1.0636051e-02
   1.0806143e-01   3.1642791e-01   9.0061314e-02   1.2340913e-01   3.6204022e-01
   1.0903896e-01   4.1018815e-02   1.0377544e-02   3.0376351e-01   5.3580117e-01
   1.0961820e-01   2.9813958e-01   1.0826329e-01   2.0759178e-01   2.7638715e-01
   1.1043593e-01   3.4138919e-02   4.8933847e-03   8.4682891e-01   3.7028599e-03
   1.1046505e-01   1.7154714e-01   9.3757899e-03   6.0628417e-01   1.0232785e-01
   1.1144430e-01   1.4199485e-01   1.3802260e-01   5.4527149e-01   6.3266755e-02
   1.1218232e-01   1.1655698e-01   6.2868255e-01   1.3235754e-01   1.0220617e-02
   1.1234905e-01   1.4920945e-01   2.6622060e-03   7.2216546e-01   1.3613839e-02
   1.1291885e-01   1.1146388e-01   2.9074473e-01   4.9124672e-02   4.3574787e-01
   1.1364535e-01   2.0466029e-01   3.9515711e-01   1.2375673e-01   1.6278051e-01
   1.1620211e-01   3.0407474e-01   3.0512828e-01   3.2866340e-04   2.7426621e-01
   1.1781699e-01   4.6722618e-01   2.1596722e-01   4.7077237e-02   1.5191237e-01
   1.1841591e-01   9.1924827e-03   3.2709331e-01   2.9829302e-02   5.1546900e-01
   1.1881492e-01   5.0911666e-01   7.1628039e-03   3.2952846e-01   3.5377158e-02
   1.1908319e-01   4.2019916e-01   1.9497534e-02   1.7604593e-02   4.2361552e-01
   1.1908688e-01   1.3071330e-01   5.4668436e-01   1.4434590e-03   2.0207200e-01
   1.2017092e-01   5.6444829e-02   2.0894927e-01   4.8714628e-02   5.6572035e-01
   1.2031714e-01   3.7507275e-01   2.0273385e-01   4.2229789e-02   2.5964648e-01
   1.2038894e-01   1.6282479e-01   7.3687442e-02   4.8838126e-01   1.5471757e-01
   1.2155381e-01   6.1783504e-01   1.1111986e-01   8.3169205e-02   6.6322087e-02
   1.2364947e-01   4.4739908e-01   2.8505742e-02   2.4092799e-01   1.5951771e-01
   1.2386157e-01   2.1857923e-02   5.8287796e-03   1.5300546e-01   6.9544627e-01
   1.2488811e-01   7.4002897e-04   2.4723742e-01   5.7109941e-01   5.6035028e-02
   1.2638457e-01   4.4581397e-01   1.8292970e-01   2.4472183e-01   1.4993019e-04
   1.2792232e-01   2.2220497e-03   2.7392896e-01   4.5084545e-01   1.4508122e-01
   1.2952313e-01   3.7548410e-04   5.1700344e-01   3.1708953e-01   3.6008409e-02
   1.3059717e-01   1.8136689e-01   3.6171995e-01   6.5375415e-02   2.6094058e-01
   1.3120469e-01   6.1472316e-02   1.0850455e-01   6.9179584e-01   7.0226062e-03
   1.3221110e-01   4.9223183e-01   1.1091298e-01   1.2854844e-04   2.6451554e-01
   1.3376709e-01   2.2648407e-01   9.7172024e-02   1.1324808e-01   4.2932874e-01
   1.3413639e-01   1.2761828e-02   9.2756271e-02   5.2422782e-01   2.3611769e-01
   1.3466644e-01   1.0063772e-01   1.2460718e-01   9.7600017e-02   5.4248865e-01
   1.3505463e-01   6.2900123e-01   1.7434787e-03   3.7696740e-02   1.9650392e-01
   1.3531950e-01   2.7410345e-01   2.8135799e-02   4.2442532e-01   1.3801594e-01
   1.3705897e-01   1.4507885e-01   3.6820861e-01   7.9157419e-03   3.4173781e-01
   1.3811947e-01   2.0009589e-01   4.5249071e-02   1.4256045e-02   6.0227952e-01
   1.3830053e-01   2.4117256e-01   1.8854905e-01   8.2302053e-02   3.4967580e-01
   1.3909727e-01   5.6725773e-01   1.4221915e-01   9.6895496e-03   1.4173630e-01
   1.3996233e-01   2.1397704e-01   1.1813868e-01   3.5435154e-01   1.7357042e-01
   1.4152686e-01   5.5898101e-01   2.2662528e-01   5.1829664e-02   2.1037188e-02
   1.4228907e-01   1.2104051e-02   2.6282285e-01   2.6156317e-01   3.2122086e-01
   1.4449859e-01   1.5222597e-03   5.7115348e-01   1.7896074e-02   2.6492960e-01
   1.4475138e-01   8.6999700e-02   5.2636651e-01   2.3141945e-01   1.0462963e-02
   1.4486428e-01   9.4977783e-02   7.2390284e-01   1.6000914e-02   2.0254190e-02
   1.4591526e-01   3.9766587e-01   2.1241044e-02   4.3162022e-01   3.5576082e-03
   1.4737101e-01   1.1849672e-01   9.8106475e-02   2.7281443e-01   3.6321137e-01
   1.4797032e-01   4.4085552e-02   5.2378874e-03   1.0039284e-02   7.9266696e-01
   1.5013789e-01   1.7017007e-01   1.3906794e-02   1.1337831e-01   5.5240693e-01
   1.5106165e-01   9.6768586e-02   2.4687599e-01   3.7293425e-01   1.3235952e-01
   1.5145798e-01   3.0991679e-01   1.6480538e-02   7.3488467e-03   5.1479585e-01
   1.5197605e-01   1.9592310e-01   1.6379244e-01   4.7602540e-01   1.2283006e-02
   1.5245040e-01   1.2673097e-01   3.0968199e-01   3.8586136e-01   2.5275286e-02
   1.5269825e-01   2.4806466e-01   4.3692987e-01   5.7091567e-02   1.0521566e-01
   1.5318347e-01   1.0566397e-01   1.8079384e-02   3.4714475e-01   3.7592842e-01
   1.5419078e-01   3.2529273e-01   2.3107640e-02   2.3915518e-01   2.5825366e-01
   1.5467682e-01   2.7753179e-01   3.1446779e-02   1.8562054e-01   3.5072407e-01
   1.5469662e-01   4.2817843e-02   2.1806243e-01   3.5733819e-01   2.2708492e-01
   1.5655188e-01   3.7379674e-01   9.1429469e-02   3.0932436e-01   6.8897546e-02
   1.5848611e-01   5.0705254e-02   1.7145520e-01   4.4110239e-01   1.7825104e-01
   1.5918567e-01   3.2388698e-01   2.0514433e-01   2.0647038e-01   1.0531264e-01
   1.5948300e-01   2.1068748e-01   5.4318722e-01   1.5781783e-02   7.0860516e-02
   1.6000531e-01   4.1551831e-01   2.7768759e-01   1.2933651e-01   1.7452265e-02
   1.6064249e-01   4.9058504e-01   1.7393476e-02   8.1752065e-03   3.2320378e-01
   1.6187156e-01   2.1961139e-01   3.3198322e-01   2.7824647e-01   8.2873587e-03
   1.6192613e-01   5.6937950e-03   7.8231902e-01   5.1909392e-03   4.4870117e-02
   1.6268277e-01   1.9625103e-02   6.1383772e-02   6.5717808e-01   9.9130277e-02
   1.6441370e-01   3.6983373e-01   2.9485398e-02   1.4305176e-01   2.9321541e-01
   1.6457632e-01   4.2299321e-02   6.2634941e-01   2.8593593e-03   1.6391558e-01
   1.6612490e-01   9.3238933e-02   2.4481855e-01   2.4261148e-01   2.5320613e-01
   1.6647999e-01   7.9354093e-03   1.2376737e-01   2.1394220e-04   7.0160328e-01
   1.6730801e-01   2.9698296e-01   4.6039579e-03   4.7545646e-01   5.5648611e-02
   1.7483323e-01   2.4724687e-01   4.1227128e-01   1.6406015e-01   1.5884757e-03
   1.7543272e-01   1.1504090e-01   1.7101998e-01   4.4909264e-01   8.9413761e-02
   1.7642237e-01   1.6334241e-01   2.2677777e-01   1.5731811e-01   2.7613934e-01
   1.7804264e-01   3.1504089e-04   1.4226638e-03   2.3130741e-01   5.8891225e-01
   1.7923859e-01   5.4589949e-01   1.1476538e-02   2.0403398e-01   5.9351398e-02
   1.7971478e-01   3.6982340e-02   7.3961906e-02   2.4092178e-01   4.6841919e-01
   1.7983299e-01   6.0428362e-02   1.2882561e-01   5.5868177e-01   7.2231270e-02
   1.7988589e-01   3.8194227e-01   1.0077139e-01   2.1630377e-02   3.1577007e-01
   1.8048224e-01   2.8167233e-01   4.6892243e-01   6.0706167e-02   8.2168329e-03
   1.8122244e-01   1.5308071e-01   4.7211264e-01   4.7357021e-02   1.4622718e-01
   1.8175941e-01   1.5220093e-01   4.3345235e-01   1.6815480e-01   6.4432511e-02
   1.8184788e-01   1.7471261e-01   3.2458972e-01   1.2581150e-01   1.9303828e-01
   1.8239048e-01   4.0705173e-01   2.8901855e-01   3.2169414e-02   8.9369830e-02
   1.8385101e-01   7.1055440e-01   7.4877326e-02   1.5354882e-02   1.5362382e-02
   1.8483332e-01   2.6946515e-01   1.3645865e-01   6.3073101e-03   4.0293558e-01
   1.8547142e-01   9.0903326e-03   1.9318232e-01   1.3520914e-01   4.7704679e-01
   1.8581696e-01   3.0702951e-01   2.3429534e-01   8.3648742e-02   1.8920945e-01
   1.8907620e-01   2.0709379e-01   2.7285327e-01   1.7685268e-02   3.1329147e-01
   1.8911796e-01   2.6105052e-02   9.1167293e-02   3.8013717e-01   3.1347252e-01
   1.8965549e-01   8.0350541e-02   3.8502491e-01   8.1403300e-02   2.6356576e-01
   1.8974129e-01   1.2342064e-01   6.1569953e-01   2.9462161e-02   4.1676375e-02
   1.8984857e-01   5.3757712e-01   2.8042625e-03   1.1104879e-01   1.5872126e-01
   1.9013932e-01   1.9448993e-01   1.5510262e-02   2.7302669e-01   3.2683381e-01
   1.9100356e-01   1.2560132e-01   5.3761471e-03   2.0112418e-01   4.7689479e-01
   1.9274829e-01   2.3460679e-03   4.6671613e-01   1.9093561e-01   1.4725390e-01
   1.9303309e-01   1.9394152e-01   8.7081665e-02   1.8531826e-01   3.4062547e-01
   1.9459858e-01   2.3506381e-01   2.0332329e-01   3.4512611e-01   2.1888214e-02
   1.9493854e-01   1.6958750e-01   1.4229271e-01   2.5608166e-01   2.3709958e-01
   1.9528953e-01   3.2105179e-02   6.7444452e-01   8.3503644e-02   1.4657129e-02
   1.9762502e-01   1.0716670e-01   2.8064895e-03   2.5187698e-02   6.6721409e-01
   2.0072747e-01   3.0145928e-01   9.2806060e-02   1.7461284e-01   2.3039435e-01
   2.0123474e-01   1.3017510e-01   3.7243089e-01   2.8810189e-01   8.0573852e-03
   2.0297111e-01   4.4045307e-01   1.7942810e-01   8.3100937e-02   9.4046783e-02
   2.0393936e-01   6.7736858e-02   2.7713646e-01   1.4172400e-01   3.0946333e-01
   2.0489330e-01   6.9238160e-02   3.4983802e-01   2.3961527e-01   1.3641525e-01
   2.0786388e-01   1.2564265e-02   2.2191869e-01   1.9550947e-01   3.6214370e-01
   2.1005639e-01   3.4901985e-01   3.6673482e-01   2.5135581e-02   4.9053365e-02
   2.1017739e-01   1.1928463e-02   2.1054712e-02   4.6667691e-01   2.9016253e-01
   2.1087267e-01   3.7652875e-01   1.7546114e-01   5.6936848e-03   2.3144376e-01
