   3.5270541e-01   6.4729459e-01
   3.5470942e-01   6.4529058e-01
   3.5671343e-01   6.4328657e-01
   3.5871743e-01   6.4128257e-01
   3.6072144e-01   6.3927856e-01
   3.6272545e-01   6.3727455e-01
   3.6472946e-01   6.3527054e-01
   3.6673347e-01   6.3326653e-01
   3.6873747e-01   6.3126253e-01
   3.7074148e-01   6.2925852e-01
   3.7274549e-01   6.2725451e-01
   3.7474950e-01   6.2525050e-01
   3.7675351e-01   6.2324649e-01
   3.7875752e-01   6.2124248e-01
   3.8076152e-01   6.1923848e-01
   3.8276553e-01   6.1723447e-01
   3.8476954e-01   6.1523046e-01
   3.8677355e-01   6.1322645e-01
   3.8877756e-01   6.1122244e-01
   3.9078156e-01   6.0921844e-01
   3.9278557e-01   6.0721443e-01
   3.9478958e-01   6.0521042e-01
   3.9679359e-01   6.0320641e-01
   3.9879760e-01   6.0120240e-01
   4.0080160e-01   5.9919840e-01
   4.0280561e-01   5.9719439e-01
   4.0480962e-01   5.9519038e-01
   4.0681363e-01   5.9318637e-01
   4.0881764e-01   5.9118236e-01
   4.1082164e-01   5.8917836e-01
   4.1282565e-01   5.8717435e-01
   4.1482966e-01   5.8517034e-01
   4.1683367e-01   5.8316633e-01
   4.1883768e-01   5.8116232e-01
   4.2084168e-01   5.7915832e-01
   4.2284569e-01   5.7715431e-01
   4.2484970e-01   5.7515030e-01
   4.2685371e-01   5.7314629e-01
   4.2885772e-01   5.7114228e-01
   4.3086172e-01   5.6913828e-01
   4.3286573e-01   5.6713427e-01
   4.3486974e-01   5.6513026e-01
   4.3687375e-01   5.6312625e-01
   4.3887776e-01   5.6112224e-01
   4.4088176e-01   5.5911824e-01
   4.4288577e-01   5.5711423e-01
   4.4488978e-01   5.5511022e-01
   4.4689379e-01   5.5310621e-01
   4.4889780e-01   5.5110220e-01
   4.5090180e-01   5.4909820e-01
   4.5290581e-01   5.4709419e-01
   4.5490982e-01   5.4509018e-01
   4.5691383e-01   5.4308617e-01
   4.5891784e-01   5.4108216e-01
   4.6092184e-01   5.3907816e-01
   4.6292585e-01   5.3707415e-01
   4.6492986e-01   5.3507014e-01
   4.6693387e-01   5.3306613e-01
   4.6893788e-01   5.3106212e-01
   4.7094188e-01   5.2905812e-01
   4.7294589e-01   5.2705411e-01
   4.7494990e-01   5.2505010e-01
   4.7695391e-01   5.2304609e-01
   4.7895792e-01   5.2104208e-01
   4.8096192e-01   5.1903808e-01
   4.8296593e-01   5.1703407e-01
   4.8496994e-01   5.1503006e-01
   4.8697395e-01   5.1302605e-01
   4.8897796e-01   5.1102204e-01
   4.9098196e-01   5.0901804e-01
   4.9298597e-01   5.0701403e-01
   4.9498998e-01   5.0501002e-01
   4.9699399e-01   5.0300601e-01
   4.9899800e-01   5.0100200e-01
   5.0100200e-01   4.9899800e-01
   5.0300601e-01   4.9699399e-01
   5.0501002e-01   4.9498998e-01
   5.0701403e-01   4.9298597e-01
   5.0901804e-01   4.9098196e-01
   5.1102204e-01   4.8897796e-01
   5.1302605e-01   4.8697395e-01
   5.1503006e-01   4.8496994e-01
   5.1703407e-01   4.8296593e-01
   5.1903808e-01   4.8096192e-01
   5.2104208e-01   4.7895792e-01
   5.2304609e-01   4.7695391e-01
   5.2505010e-01   4.7494990e-01
   5.2705411e-01   4.7294589e-01
   5.2905812e-01   4.7094188e-01
   5.3106212e-01   4.6893788e-01
   5.3306613e-01   4.6693387e-01
   5.3507014e-01   4.6492986e-01
   5.3707415e-01   4.6292585e-01
   5.3907816e-01   4.6092184e-01
   5.4108216e-01   4.5891784e-01
   5.4308617e-01   4.5691383e-01
   5.4509018e-01   4.5490982e-01
   5.4709419e-01   4.5290581e-01
   5.4909820e-01   4.5090180e-01
   5.5110220e-01   4.4889780e-01
   5.5310621e-01   4.4689379e-01
   5.5511022e-01   4.4488978e-01
   5.5711423e-01   4.4288577e-01
   5.5911824e-01   4.4088176e-01
   5.6112224e-01   4.3887776e-01
   5.6312625e-01   4.3687375e-01
   5.6513026e-01   4.3486974e-01
   5.6713427e-01   4.3286573e-01
   5.6913828e-01   4.3086172e-01
   5.7114228e-01   4.2885772e-01
   5.7314629e-01   4.2685371e-01
   5.7515030e-01   4.2484970e-01
   5.7715431e-01   4.2284569e-01
   5.7915832e-01   4.2084168e-01
   5.8116232e-01   4.1883768e-01
   5.8316633e-01   4.1683367e-01
   5.8517034e-01   4.1482966e-01
   5.8717435e-01   4.1282565e-01
   5.8917836e-01   4.1082164e-01
   5.9118236e-01   4.0881764e-01
   5.9318637e-01   4.0681363e-01
   5.9519038e-01   4.0480962e-01
   5.9719439e-01   4.0280561e-01
   5.9919840e-01   4.0080160e-01
   6.0120240e-01   3.9879760e-01
   6.0320641e-01   3.9679359e-01
   6.0521042e-01   3.9478958e-01
   6.0721443e-01   3.9278557e-01
   6.0921844e-01   3.9078156e-01
   6.1122244e-01   3.8877756e-01
   6.1322645e-01   3.8677355e-01
   6.1523046e-01   3.8476954e-01
   6.1723447e-01   3.8276553e-01
   6.1923848e-01   3.8076152e-01
   6.2124248e-01   3.7875752e-01
   6.2324649e-01   3.7675351e-01
   6.2525050e-01   3.7474950e-01
   6.2725451e-01   3.7274549e-01
   6.2925852e-01   3.7074148e-01
   6.3126253e-01   3.6873747e-01
   6.3326653e-01   3.6673347e-01
   6.3527054e-01   3.6472946e-01
   6.3727455e-01   3.6272545e-01
   6.3927856e-01   3.6072144e-01
   6.4128257e-01   3.5871743e-01
   6.4328657e-01   3.5671343e-01
   6.4529058e-01   3.5470942e-01
   6.4729459e-01   3.5270541e-01
   6.4929860e-01   3.5070140e-01
   6.5130261e-01   3.4869739e-01
   6.5330661e-01   3.4669339e-01
   6.5531062e-01   3.4468938e-01
   6.5731463e-01   3.4268537e-01
   6.5931864e-01   3.4068136e-01
   6.6132265e-01   3.3867735e-01
   6.6332665e-01   3.3667335e-01
   6.6533066e-01   3.3466934e-01
   6.6733467e-01   3.3266533e-01
   6.6933868e-01   3.3066132e-01
   6.7134269e-01   3.2865731e-01
   6.7334669e-01   3.2665331e-01
   6.7535070e-01   3.2464930e-01
   6.7735471e-01   3.2264529e-01
   6.7935872e-01   3.2064128e-01
   6.8136273e-01   3.1863727e-01
   6.8336673e-01   3.1663327e-01
   6.8537074e-01   3.1462926e-01
   6.8737475e-01   3.1262525e-01
   6.8937876e-01   3.1062124e-01
   6.9138277e-01   3.0861723e-01
   6.9338677e-01   3.0661323e-01
   6.9539078e-01   3.0460922e-01
   6.9739479e-01   3.0260521e-01
   6.9939880e-01   3.0060120e-01
   7.0140281e-01   2.9859719e-01
   7.0340681e-01   2.9659319e-01
   7.0541082e-01   2.9458918e-01
   7.0741483e-01   2.9258517e-01
   7.0941884e-01   2.9058116e-01
   7.1142285e-01   2.8857715e-01
   7.1342685e-01   2.8657315e-01
   7.1543086e-01   2.8456914e-01
   7.1743487e-01   2.8256513e-01
   7.1943888e-01   2.8056112e-01
   7.2144289e-01   2.7855711e-01
   7.2344689e-01   2.7655311e-01
   7.2545090e-01   2.7454910e-01
   7.2745491e-01   2.7254509e-01
   7.2945892e-01   2.7054108e-01
   7.3146293e-01   2.6853707e-01
   7.3346693e-01   2.6653307e-01
   7.3547094e-01   2.6452906e-01
   7.3747495e-01   2.6252505e-01
   7.3947896e-01   2.6052104e-01
   7.4148297e-01   2.5851703e-01
   7.4348697e-01   2.5651303e-01
   7.4549098e-01   2.5450902e-01
   7.4749499e-01   2.5250501e-01
   7.4949900e-01   2.5050100e-01
   7.5150301e-01   2.4849699e-01
   7.5350701e-01   2.4649299e-01
   7.5551102e-01   2.4448898e-01
   7.5751503e-01   2.4248497e-01
   7.5951904e-01   2.4048096e-01
   7.6152305e-01   2.3847695e-01
   7.6352705e-01   2.3647295e-01
   7.6553106e-01   2.3446894e-01
   7.6753507e-01   2.3246493e-01
   7.6953908e-01   2.3046092e-01
   7.7154309e-01   2.2845691e-01
   7.7354709e-01   2.2645291e-01
   7.7555110e-01   2.2444890e-01
   7.7755511e-01   2.2244489e-01
   7.7955912e-01   2.2044088e-01
   7.8156313e-01   2.1843687e-01
   7.8356713e-01   2.1643287e-01
   7.8557114e-01   2.1442886e-01
   7.8757515e-01   2.1242485e-01
   7.8957916e-01   2.1042084e-01
   7.9158317e-01   2.0841683e-01
   7.9358717e-01   2.0641283e-01
   7.9559118e-01   2.0440882e-01
   7.9759519e-01   2.0240481e-01
   7.9959920e-01   2.0040080e-01
   8.0160321e-01   1.9839679e-01
   8.0360721e-01   1.9639279e-01
   8.0561122e-01   1.9438878e-01
   8.0761523e-01   1.9238477e-01
   8.0961924e-01   1.9038076e-01
   8.1162325e-01   1.8837675e-01
   8.1362725e-01   1.8637275e-01
   8.1563126e-01   1.8436874e-01
   8.1763527e-01   1.8236473e-01
   8.1963928e-01   1.8036072e-01
   8.2164329e-01   1.7835671e-01
   8.2364729e-01   1.7635271e-01
   8.2565130e-01   1.7434870e-01
   8.2765531e-01   1.7234469e-01
   8.2965932e-01   1.7034068e-01
   8.3166333e-01   1.6833667e-01
   8.3366733e-01   1.6633267e-01
   8.3567134e-01   1.6432866e-01
   8.3767535e-01   1.6232465e-01
   8.3967936e-01   1.6032064e-01
   8.4168337e-01   1.5831663e-01
   8.4368737e-01   1.5631263e-01
   8.4569138e-01   1.5430862e-01
   8.4769539e-01   1.5230461e-01
   8.4969940e-01   1.5030060e-01
   8.5170341e-01   1.4829659e-01
   8.5370741e-01   1.4629259e-01
   8.5571142e-01   1.4428858e-01
   8.5771543e-01   1.4228457e-01
   8.5971944e-01   1.4028056e-01
   8.6172345e-01   1.3827655e-01
   8.6372745e-01   1.3627255e-01
   8.6573146e-01   1.3426854e-01
   8.6773547e-01   1.3226453e-01
   8.6973948e-01   1.3026052e-01
   8.7174349e-01   1.2825651e-01
   8.7374749e-01   1.2625251e-01
   8.7575150e-01   1.2424850e-01
   8.7775551e-01   1.2224449e-01
   8.7975952e-01   1.2024048e-01
   8.8176353e-01   1.1823647e-01
   8.8376754e-01   1.1623246e-01
   8.8577154e-01   1.1422846e-01
   8.8777555e-01   1.1222445e-01
   8.8977956e-01   1.1022044e-01
   8.9178357e-01   1.0821643e-01
   8.9378758e-01   1.0621242e-01
   8.9579158e-01   1.0420842e-01
   8.9779559e-01   1.0220441e-01
   8.9979960e-01   1.0020040e-01
   9.0180361e-01   9.8196393e-02
   9.0380762e-01   9.6192385e-02
   9.0581162e-01   9.4188377e-02
   9.0781563e-01   9.2184369e-02
   9.0981964e-01   9.0180361e-02
   9.1182365e-01   8.8176353e-02
   9.1382766e-01   8.6172345e-02
   9.1583166e-01   8.4168337e-02
   9.1783567e-01   8.2164329e-02
   9.1983968e-01   8.0160321e-02
   9.2184369e-01   7.8156313e-02
   9.2384770e-01   7.6152305e-02
   9.2585170e-01   7.4148297e-02
   9.2785571e-01   7.2144289e-02
   9.2985972e-01   7.0140281e-02
   9.3186373e-01   6.8136273e-02
   9.3386774e-01   6.6132265e-02
   9.3587174e-01   6.4128257e-02
   9.3787575e-01   6.2124248e-02
   9.3987976e-01   6.0120240e-02
   9.4188377e-01   5.8116232e-02
   9.4388778e-01   5.6112224e-02
   9.4589178e-01   5.4108216e-02
   9.4789579e-01   5.2104208e-02
   9.4989980e-01   5.0100200e-02
   9.5190381e-01   4.8096192e-02
   9.5390782e-01   4.6092184e-02
   9.5591182e-01   4.4088176e-02
   9.5791583e-01   4.2084168e-02
   9.5991984e-01   4.0080160e-02
   9.6192385e-01   3.8076152e-02
   9.6392786e-01   3.6072144e-02
   9.6593186e-01   3.4068136e-02
   9.6793587e-01   3.2064128e-02
   9.6993988e-01   3.0060120e-02
   9.7194389e-01   2.8056112e-02
   9.7394790e-01   2.6052104e-02
   9.7595190e-01   2.4048096e-02
   9.7795591e-01   2.2044088e-02
   9.7995992e-01   2.0040080e-02
   9.8196393e-01   1.8036072e-02
   9.8396794e-01   1.6032064e-02
   9.8597194e-01   1.4028056e-02
   9.8797595e-01   1.2024048e-02
   9.8997996e-01   1.0020040e-02
   9.9198397e-01   8.0160321e-03
   9.9398798e-01   6.0120240e-03
   9.9599198e-01   4.0080160e-03
   9.9799599e-01   2.0040080e-03
   1.0000000e+00   0.0000000e+00
