   1.9045177e-03   2.6223601e-01   5.3557786e-02   2.8288494e-01   9.3003667e-02   6.8664676e-02   1.2433816e-01   1.1341025e-01
   1.9526807e-03   5.1584036e-02   1.3802024e-01   1.6259332e-02   3.9482031e-01   3.7528576e-01   6.8561935e-03   1.5221457e-02
   2.0248367e-03   2.8108007e-01   1.1695739e-01   2.6621206e-01   2.2396598e-03   1.1295055e-02   2.8717937e-01   3.3011553e-02
   2.1517516e-03   6.9165140e-02   2.1276067e-01   1.8612038e-03   2.8365452e-01   2.8090393e-01   5.6344646e-02   9.3158137e-02
   2.3890587e-03   1.1503839e-01   1.1324888e-01   1.9521996e-01   2.3652278e-01   6.1578025e-02   1.7205522e-01   1.0394768e-01
   2.4993609e-03   2.9374060e-01   3.1379653e-01   2.4334484e-01   1.7476369e-02   1.6376507e-02   4.8754152e-02   6.4011644e-02
   2.5432598e-03   9.7439707e-02   2.9273257e-01   1.3891321e-01   1.6597525e-01   2.6693668e-01   2.4335473e-02   1.1123844e-02
   2.8246744e-03   2.8834892e-01   2.7450930e-03   4.6845226e-02   2.8322100e-02   2.9732230e-01   3.0636813e-01   2.7223560e-02
   2.8707902e-03   2.1200746e-01   1.3107899e-02   2.0523596e-02   2.2097843e-01   4.9512931e-02   3.1895024e-01   1.6204865e-01
   2.9011319e-03   1.2838235e-01   4.5266115e-01   2.6753766e-01   1.8167217e-02   7.6895655e-02   3.5735829e-03   4.9881255e-02
   3.0553741e-03   1.9554427e-01   1.1667552e-01   3.6070230e-01   2.4139257e-02   2.1296418e-01   7.9040979e-02   7.8781207e-03
   3.4912510e-03   1.7382702e-02   4.6743111e-01   1.6492129e-01   1.2377362e-01   6.8319805e-02   8.3625668e-02   7.1054561e-02
   3.7118369e-03   2.0446757e-01   1.2965198e-02   1.5961046e-01   5.2186254e-02   4.1544909e-02   1.6592563e-01   3.5958814e-01
   3.8115038e-03   6.2370062e-02   3.4442134e-01   9.5634096e-02   3.2172557e-01   8.3160083e-03   1.4206514e-01   2.1656272e-02
   3.8637355e-03   1.5185006e-01   1.6818395e-02   6.6105127e-03   1.7016464e-01   3.1996507e-01   1.5582121e-01   1.7490638e-01
   3.9465030e-03   3.6527077e-01   1.2497259e-02   5.2181539e-02   3.0914273e-02   2.6748520e-01   3.0695023e-03   2.6463495e-01
   3.9881427e-03   2.4305557e-03   3.0950061e-02   3.7912398e-02   3.6853510e-01   3.7107029e-02   5.7954981e-02   4.6112174e-01
   4.0760580e-03   1.1652284e-01   1.4880767e-01   1.3283177e-01   5.3830077e-02   1.7786480e-01   3.8802063e-02   3.2726472e-01
   4.2687541e-03   1.8917641e-01   2.3463339e-01   2.7884438e-01   7.7009742e-02   7.6624744e-03   3.3249050e-02   1.7515580e-01
   4.3648459e-03   8.2214315e-03   4.7217203e-02   4.3913602e-02   2.3593643e-01   2.9013848e-01   3.6501602e-01   5.1919943e-03
   4.3823406e-03   1.6177725e-02   2.5389887e-01   2.4759946e-01   7.0894623e-02   3.0610069e-01   2.1150418e-02   7.9795866e-02
   4.4787805e-03   2.0931132e-01   1.9876251e-01   9.0211302e-02   1.3322160e-01   1.1775988e-01   3.1997210e-02   2.1425739e-01
   5.1195693e-03   2.4705103e-01   8.2781022e-02   8.8930500e-02   3.5119001e-01   1.7559113e-01   1.0581847e-02   3.8754892e-02
   5.3244315e-03   5.0106346e-02   8.7688580e-02   2.4893397e-01   1.9678837e-01   2.6675091e-01   4.6300389e-03   1.3977735e-01
   5.4373195e-03   5.9448253e-04   2.3030920e-01   2.3950339e-01   4.2196732e-02   2.4125210e-01   2.1623962e-01   2.4467145e-02
   5.5642839e-03   1.1197157e-02   1.5791161e-01   5.9215803e-02   2.6768876e-01   1.3359840e-01   3.2159609e-01   4.3227892e-02
   5.8003883e-03   1.7548040e-01   1.7093083e-01   1.1875726e-01   1.8508061e-03   1.7060840e-01   3.2796389e-01   2.8608022e-02
   5.9303254e-03   2.1255177e-01   1.5506566e-01   7.2336407e-02   1.5028234e-01   3.8930325e-01   3.9213350e-03   1.0608919e-02
   6.0594406e-03   1.0001530e-01   2.4773478e-02   4.2530690e-03   1.7022990e-01   2.4205157e-01   2.8786668e-01   1.6475056e-01
   6.0627362e-03   2.7897234e-01   3.1355099e-02   4.7540128e-02   2.1168709e-01   1.9966703e-01   1.5334615e-02   2.0938095e-01
   6.1253771e-03   8.7906832e-03   2.4796511e-02   1.6190233e-01   2.0496650e-01   1.1204270e-01   3.9315621e-01   8.8219683e-02
   6.1325979e-03   3.3955230e-02   2.7598284e-01   4.3536849e-02   1.7720890e-02   3.3527139e-01   2.8026721e-01   7.1329867e-03
   6.2374623e-03   5.3816862e-02   4.2286321e-02   1.5894809e-01   3.1800824e-01   6.6735923e-03   1.1695517e-01   2.9707425e-01
   6.4686152e-03   1.8160038e-01   1.2937230e-02   3.4906564e-01   7.1873503e-04   6.8998563e-02   1.0253953e-01   2.7767130e-01
   6.5095398e-03   2.0426487e-02   8.7542088e-03   7.3176207e-02   1.4029181e-01   2.2536476e-01   1.0347924e-01   4.2199776e-01
   6.5934066e-03   2.1001221e-02   2.6398046e-01   5.3724054e-02   4.5641026e-01   9.2796093e-03   7.1550672e-02   1.1746032e-01
   6.7715385e-03   1.8758874e-02   2.5957654e-01   7.2330252e-04   1.2021607e-01   3.1820102e-01   6.4259516e-02   2.1149315e-01
   6.7932260e-03   2.5114286e-02   1.2674976e-01   3.9098603e-02   8.5188722e-03   2.6983030e-01   1.6642066e-01   3.5747429e-01
   6.9678181e-03   2.0781946e-02   6.2907673e-02   3.5910822e-02   4.3079287e-01   1.4325651e-01   1.5111096e-01   1.4827140e-01
   7.1618119e-03   4.3078939e-02   9.1288079e-02   1.4222067e-01   2.4191903e-01   1.6166601e-01   5.2211064e-02   2.6045440e-01
   7.4983641e-03   4.1231870e-04   3.8022277e-01   1.1067838e-01   1.8023369e-02   2.0649726e-01   2.3183611e-01   4.4831422e-02
   7.6415422e-03   1.3893713e-01   5.3838138e-01   8.7877735e-02   2.1535255e-02   2.6050712e-02   9.2740535e-02   8.6835707e-02
   7.6930665e-03   5.7402329e-02   1.8759614e-01   1.2590660e-02   2.1640385e-01   4.2918419e-01   3.9378009e-02   4.9751748e-02
   7.9146055e-03   4.7487048e-02   1.3198007e-01   1.9341372e-01   1.1855376e-01   5.8225891e-03   3.1912583e-01   1.7570238e-01
   7.9348896e-03   3.9377327e-01   2.0405524e-01   1.5244083e-01   9.0021404e-03   6.7296165e-02   1.1155407e-01   5.3943387e-02
   8.1117714e-03   2.0358125e-01   4.8169753e-02   5.3214683e-01   1.2841521e-02   6.9021032e-02   9.3644463e-02   3.2483378e-02
   8.1603468e-03   3.6210850e-01   1.5231324e-01   5.9850665e-02   3.0492131e-02   6.1833185e-03   1.8797702e-01   1.9291478e-01
   8.2223977e-03   7.4348972e-02   3.4982940e-02   3.3684142e-01   1.0348860e-02   4.0627538e-01   1.1825966e-01   1.0720373e-02
   8.6515746e-03   7.1897902e-02   2.6890743e-03   2.4236124e-03   3.2107889e-01   4.1340664e-01   1.3932946e-01   4.0522840e-02
   8.8410992e-03   9.5818399e-02   1.2186380e-02   2.2556750e-01   2.7694146e-01   2.8673835e-02   9.5579450e-04   3.5101553e-01
   8.9858449e-03   2.6572643e-01   1.9152623e-02   8.1289911e-03   1.2541921e-01   6.0500841e-02   4.4032554e-01   7.1760518e-02
   9.1541938e-03   8.5562233e-02   2.1625694e-01   5.0983462e-03   2.6262850e-03   1.9514519e-01   3.6893147e-01   1.1722534e-01
   9.5568777e-03   2.0115120e-01   1.6935028e-01   2.3011610e-01   6.2321599e-03   1.2464124e-01   2.1246464e-01   4.6487506e-02
   9.7812578e-03   7.3476142e-02   6.3342720e-03   2.1852679e-01   1.2407821e-02   1.5082082e-01   1.4054313e-01   3.8810976e-01
   9.8143336e-03   2.7527415e-01   1.7688245e-02   8.3273861e-02   1.9465460e-01   2.9526373e-01   1.1224924e-01   1.1781841e-02
   1.0270821e-02   1.6106347e-01   3.4214292e-01   1.1035554e-01   2.2291520e-01   3.9741370e-02   3.6859966e-02   7.6650713e-02
   1.0321526e-02   1.0219830e-02   2.0566061e-03   1.2347474e-02   2.8122877e-01   2.2789472e-01   1.4832021e-01   3.0761085e-01
   1.0336614e-02   3.7956868e-02   2.4811346e-01   3.8745419e-02   1.9077915e-01   1.1846118e-01   1.1510345e-01   2.4050385e-01
   1.0503958e-02   7.9971043e-02   2.7396486e-01   2.6704914e-01   8.1139922e-02   8.3273470e-03   2.2172796e-01   5.7315775e-02
   1.0648682e-02   2.2142659e-02   1.9983901e-01   6.7130810e-02   2.5652366e-03   3.1650714e-01   9.7265018e-03   3.7143996e-01
   1.0832600e-02   1.0060053e-01   6.1602301e-02   2.4423058e-01   4.3269395e-03   1.7927582e-01   2.5673946e-01   1.4239176e-01
   1.1346648e-02   2.3134181e-01   1.5735223e-01   2.6143946e-01   3.1761286e-01   5.8597015e-04   1.9310954e-02   1.0100685e-03
   1.1354881e-02   5.3277377e-01   1.3369207e-01   3.4054017e-02   1.2601943e-01   5.2479756e-02   7.1065469e-04   1.0891543e-01
   1.1471260e-02   1.7669634e-01   1.5005619e-01   3.5624248e-02   1.5963946e-01   1.5105002e-01   2.5239533e-01   6.3067155e-02
   1.2397859e-02   1.1524373e-01   1.7187940e-02   4.7788109e-01   2.9867568e-02   9.4956326e-02   6.2834601e-02   1.8963088e-01
   1.2398386e-02   3.3706123e-01   1.0805238e-02   1.7560555e-01   6.2332902e-02   3.0642153e-01   7.6308025e-02   1.9067145e-02
   1.2627554e-02   3.2401940e-01   1.6996594e-01   4.9962275e-02   2.5140777e-01   4.5845818e-02   3.0603891e-03   1.4311085e-01
   1.3037366e-02   3.8897845e-01   5.6009905e-03   1.1227486e-01   6.4490533e-02   8.1433198e-02   5.7618954e-02   2.7656564e-01
   1.3123360e-02   3.0064424e-02   1.7227392e-01   4.1040325e-01   8.1126223e-03   1.0904319e-01   2.1951801e-02   2.3502744e-01
   1.3308664e-02   1.3680646e-01   2.8065094e-02   2.9727552e-01   1.3206360e-01   3.1805778e-01   5.7744437e-02   1.6678451e-02
   1.3546597e-02   4.2383715e-02   3.7954687e-01   2.7115279e-01   5.3237116e-03   6.6161948e-03   4.8480808e-02   2.3294932e-01
   1.3938863e-02   1.5537139e-01   1.1415425e-01   1.4701104e-01   4.3814109e-01   1.6445468e-02   2.9022660e-02   8.5915228e-02
   1.3965750e-02   1.0252855e-01   8.4099671e-04   1.5842069e-01   1.2501306e-01   4.9739687e-02   2.9411814e-01   2.5537312e-01
   1.4099478e-02   1.5887615e-01   1.7089869e-01   7.4017084e-04   1.6471645e-01   1.2133148e-01   1.7313802e-01   1.9619957e-01
   1.4241786e-02   2.8792839e-01   6.4723781e-02   3.2161729e-02   6.4827079e-02   3.8829301e-01   8.4291183e-02   6.3533049e-02
   1.4691196e-02   1.3666608e-02   2.5726731e-01   3.8950250e-02   4.5159710e-02   2.0939890e-01   1.7661832e-01   2.4424771e-01
   1.4935545e-02   1.8408716e-01   7.2386949e-02   8.7014233e-03   4.5986497e-02   3.6352587e-01   8.8401832e-03   3.0153637e-01
   1.5293349e-02   6.0934896e-02   2.5905528e-01   2.0476676e-03   2.2909343e-01   8.4847426e-03   2.6725936e-01   1.5783127e-01
   1.5331462e-02   1.5892896e-01   2.4616713e-02   1.4467718e-02   3.6126107e-01   2.1593608e-04   3.4204276e-01   8.3135392e-02
   1.5589095e-02   2.5620542e-03   5.7322054e-02   6.6210949e-02   2.5784703e-01   2.8995650e-01   1.4106831e-01   1.6944401e-01
   1.5976472e-02   2.2227349e-01   1.9086715e-01   8.0956689e-02   2.2832476e-01   1.8140943e-01   1.6609105e-02   6.3582904e-02
   1.6012116e-02   2.1737414e-01   2.8917171e-01   3.0175402e-01   5.8392264e-03   1.3078719e-01   8.2208077e-03   3.0840783e-02
   1.6069556e-02   1.8241850e-01   5.1663059e-02   8.8496308e-03   2.7185569e-01   2.3326674e-01   1.1532228e-01   1.2055454e-01
   1.6179452e-02   3.7163363e-01   3.3205940e-02   1.1555909e-02   1.1059888e-02   6.2135431e-02   1.4396756e-01   3.5026219e-01
   1.6256854e-02   3.2272175e-02   2.6751825e-01   1.8873246e-01   1.5616833e-01   6.9067933e-02   1.0454825e-01   1.6543574e-01
   1.6278047e-02   7.8310603e-02   3.2556093e-02   3.9067312e-01   1.8565772e-01   4.2454905e-02   2.4439067e-01   9.6788385e-03
   1.6534271e-02   1.2947028e-01   2.1338463e-01   2.6218988e-01   1.7516793e-02   1.0256962e-01   3.1959831e-03   2.5513855e-01
   1.6600990e-02   2.1344120e-01   1.9378192e-02   4.3369501e-02   1.3540203e-01   1.5674431e-01   1.9415385e-01   2.2090992e-01
   1.6637120e-02   2.5834545e-01   2.0667644e-01   1.1072148e-01   4.0853395e-02   6.1692994e-02   2.2764164e-01   7.7431479e-02
   1.7337509e-02   3.1967835e-01   2.9456138e-01   4.6918602e-02   3.0903306e-02   2.7579119e-01   3.7749013e-03   1.1034769e-02
   1.7399944e-02   8.5155884e-02   1.8721856e-01   2.4179576e-01   2.5370806e-01   1.7193437e-01   2.7550769e-02   1.5236644e-02
   1.7477166e-02   2.7852685e-02   1.0064526e-02   2.3313437e-02   1.1950433e-01   3.5728625e-01   5.3424935e-02   3.9107667e-01
   1.7511656e-02   4.1920833e-01   1.5984890e-01   8.3828378e-02   1.9963023e-01   5.4011211e-02   6.1562940e-02   4.3983542e-03
   1.7779320e-02   2.3130039e-01   2.7521789e-02   7.8251540e-02   5.1565395e-02   1.1958345e-01   3.2852739e-01   1.4547073e-01
   1.7840935e-02   1.2005713e-02   5.1178683e-03   2.0695565e-01   2.2834143e-01   2.0435149e-01   1.4638328e-01   1.7900364e-01
   1.7966074e-02   1.6787095e-02   1.1696395e-03   2.7187017e-01   2.9210844e-01   9.9460804e-02   2.6624053e-01   3.4397252e-02
   1.7987339e-02   1.2044583e-01   1.2277559e-01   6.1697979e-02   1.7269557e-01   3.3279539e-01   1.5771877e-01   1.3883529e-02
   1.8822986e-02   2.0909616e-01   1.2622067e-02   2.2526794e-01   3.9585552e-02   5.1005596e-03   2.7497554e-01   2.1452919e-01
   1.8834050e-02   2.3830136e-01   4.0080589e-01   1.6383315e-01   5.5479731e-02   1.0790330e-01   9.0811407e-03   5.7613723e-03
   1.8845587e-02   2.8032430e-02   3.6278256e-02   3.7104318e-02   4.7172119e-01   8.7500984e-02   8.3267830e-03   3.1219045e-01
   1.8975332e-02   1.7267552e-01   1.4692329e-01   6.2347520e-03   2.3041475e-02   5.4133912e-01   2.8191922e-02   6.2618596e-02
   1.9111113e-02   8.1427856e-02   3.5751113e-01   7.5748781e-02   1.9422743e-01   2.0775611e-02   2.2831140e-01   2.2886680e-02
   1.9338499e-02   3.1430488e-03   7.5883142e-03   6.4127937e-02   1.9437221e-01   1.5014603e-01   2.3890836e-01   3.2237559e-01
   1.9500939e-02   6.3490402e-03   7.3314087e-03   2.0869075e-01   2.6081284e-02   4.1704130e-01   1.4071689e-01   1.7428839e-01
   1.9696337e-02   3.6844338e-02   3.1923739e-01   8.9067673e-02   6.1444650e-03   1.5759026e-02   1.9944115e-01   3.1380962e-01
   2.0406225e-02   1.4689932e-02   5.5008832e-02   3.8439482e-01   3.7896947e-01   1.9091900e-02   1.0208096e-01   2.5357871e-02
   2.0427343e-02   6.0855578e-04   1.3225290e-02   1.7098790e-01   4.4756919e-02   9.2408005e-02   3.7474504e-01   2.8284094e-01
   2.0467746e-02   2.0790699e-01   3.6605587e-01   7.3764436e-02   3.8052475e-02   1.5966041e-01   1.3153152e-01   2.5605404e-03
   2.0710821e-02   1.0454414e-01   2.4303935e-02   2.7716716e-01   1.7113388e-01   1.1356000e-01   6.9509547e-03   2.8162911e-01
   2.0909401e-02   9.8143607e-02   3.0547464e-01   3.1204945e-02   3.1139531e-01   1.5843754e-01   3.4839425e-02   3.9595138e-02
   2.1209927e-02   1.0528523e-01   1.3381840e-01   3.3929324e-03   2.6189874e-01   1.3477598e-01   5.2163469e-02   2.8745532e-01
   2.1617559e-02   2.1607654e-01   1.5434102e-01   2.8602268e-02   3.1357664e-01   3.5769208e-02   1.5963554e-01   7.0381215e-02
   2.1811439e-02   3.9111807e-01   8.0996408e-03   3.2170693e-01   4.6132018e-02   6.2268686e-02   6.7644534e-02   8.1218676e-02
   2.1818265e-02   2.9516190e-01   4.4376204e-02   1.9094178e-01   2.9921022e-02   1.8137359e-01   1.7704158e-01   5.9365645e-02
   2.1870314e-02   9.5426396e-03   2.5774274e-01   3.1951112e-02   2.6151867e-01   4.2699585e-02   4.7129162e-02   3.2754578e-01
   2.2083537e-02   1.2500787e-01   1.6050704e-01   2.8047646e-03   4.2162047e-01   4.0207617e-03   2.2477358e-01   3.9181974e-02
   2.2699835e-02   1.2396057e-03   2.2313338e-01   2.7982676e-01   4.6738499e-03   1.4704665e-01   1.1282163e-01   2.0855829e-01
   2.2769955e-02   3.1415857e-01   1.2181238e-01   6.9027668e-02   2.2534699e-02   2.5632852e-01   1.6952540e-01   2.3842810e-02
   2.2917018e-02   4.1677972e-02   1.0833681e-01   2.2267293e-02   1.3331038e-02   3.1072540e-01   2.8822336e-01   1.9252111e-01
   2.2939451e-02   2.3739664e-02   3.8676981e-02   1.4403841e-02   1.0776207e-01   2.2939451e-02   2.7607362e-01   4.9346492e-01
   2.3314286e-02   1.1680000e-01   3.2914286e-02   4.4342857e-01   2.4502857e-01   9.1428571e-04   2.1028571e-02   1.1657143e-01
   2.4711927e-02   9.4248881e-02   2.3706465e-02   3.3166030e-01   2.6743738e-03   3.3054287e-03   2.9174696e-01   2.2794567e-01
   2.4964750e-02   3.1140410e-01   1.9294655e-02   2.3002668e-02   3.1298395e-01   1.4473908e-01   1.5721677e-01   6.3940279e-03
   2.4990857e-02   4.9351077e-02   3.7603858e-02   2.5770959e-02   1.2764972e-01   6.2393512e-01   1.1311602e-02   9.9386808e-02
   2.5048400e-02   3.0409490e-01   1.0828573e-01   1.5568870e-02   2.5624214e-01   3.3363977e-03   2.8501402e-01   2.4095430e-03
   2.5626894e-02   3.6428768e-01   7.0818407e-02   3.9129237e-02   4.3235051e-01   1.7635712e-02   4.9049325e-02   1.1022320e-03
   2.5628141e-02   8.8944724e-02   5.9296482e-02   4.0201005e-02   1.6809045e-01   1.3216080e-01   4.5979899e-01   2.5879397e-02
   2.5955490e-02   1.1378021e-01   1.1339094e-01   1.2266906e-02   7.5482331e-02   4.2655914e-01   2.3062173e-01   1.9432521e-03
   2.6660759e-02   2.9183737e-01   2.1715876e-01   1.5818745e-02   6.8308811e-03   5.3092633e-02   7.6823083e-02   3.1177776e-01
   2.7913759e-02   1.3351754e-03   3.1458345e-01   2.7620536e-01   2.0898986e-01   8.8601525e-02   5.4608591e-02   2.7762271e-02
   2.8691267e-02   1.7000131e-01   1.6521352e-01   7.0271526e-03   9.3935535e-02   1.4064417e-01   8.4727125e-02   3.0975992e-01
   2.8742231e-02   7.3806284e-03   1.7742748e-03   1.7820909e-01   1.2762567e-02   2.6601032e-01   2.4837843e-01   2.5674245e-01
   2.9476218e-02   1.9005647e-02   2.8077931e-01   1.4390098e-01   6.2282199e-03   1.7868714e-01   8.7000493e-03   3.3322243e-01
   2.9502161e-02   1.1511840e-01   1.6199491e-01   2.8847466e-01   6.8994321e-02   3.0657291e-01   7.6267637e-03   2.1715867e-02
   2.9539046e-02   8.2803039e-02   1.3764719e-01   3.0111959e-01   8.2885743e-02   6.1214249e-02   9.5198943e-02   2.0959220e-01
   2.9636952e-02   1.2011193e-01   3.4874299e-01   4.7989683e-02   5.4795720e-02   4.7873371e-03   1.4096028e-02   3.7983937e-01
   3.1097617e-02   9.4201860e-03   2.8431999e-01   1.7095807e-01   1.2652338e-01   4.7859607e-02   6.1007814e-03   3.2372037e-01
   3.1678819e-02   7.6001586e-02   1.2857866e-01   4.3174801e-02   7.8829881e-02   3.9416212e-02   3.8382868e-01   2.1849136e-01
   3.1963952e-02   1.7776310e-01   2.1517211e-01   6.8209088e-02   3.2309383e-02   3.5194830e-01   1.0906880e-01   1.3565265e-02
   3.2065591e-02   1.3538621e-01   4.8033421e-02   1.2525405e-01   2.5088230e-01   1.7609272e-01   2.0830991e-01   2.3975803e-02
   3.3562815e-02   2.7898679e-01   3.0608782e-01   3.3281497e-02   3.5490818e-02   6.0730248e-02   9.3904982e-02   1.5795503e-01
   3.3585767e-02   1.5283627e-02   3.6417583e-01   3.4683270e-03   4.2227605e-01   6.7639668e-02   4.6095985e-02   4.7474750e-02
   3.3724543e-02   8.3149821e-02   2.6999090e-01   1.1594908e-01   1.3679342e-01   1.4412193e-01   1.6561291e-01   5.0657393e-02
   3.3742791e-02   1.6532878e-01   8.2325591e-02   2.2615822e-01   2.0515273e-01   5.8769349e-02   4.7984689e-02   1.8053785e-01
   3.3801146e-02   2.4538213e-02   2.7362276e-01   1.3136566e-02   2.9081872e-01   1.5936904e-01   2.0399278e-01   7.2077707e-04
   3.4072407e-02   3.4524798e-02   3.6688673e-01   3.7790881e-03   2.4681125e-02   2.5196473e-01   8.0050425e-02   2.0404069e-01
   3.4171138e-02   7.8226490e-02   4.4620164e-02   2.3722112e-02   4.6427563e-01   2.4343406e-01   2.9087828e-02   8.2462581e-02
   3.4352094e-02   3.1204692e-01   1.6147066e-01   3.3680415e-01   3.8328062e-02   3.6552448e-02   6.3070553e-02   1.7375113e-02
   3.4949315e-02   1.2532877e-01   1.4329931e-01   9.3613178e-02   3.7025120e-02   2.2331124e-01   1.3511810e-01   2.0735497e-01
   3.6487639e-02   3.1440591e-02   2.6199033e-01   1.1381462e-01   4.2233737e-02   4.7532508e-02   4.4345774e-01   2.3042834e-02
   3.6912066e-02   8.3448513e-03   1.2117737e-02   4.1081429e-02   3.9869787e-01   2.2868229e-01   4.2020285e-02   2.3214348e-01
   3.7213432e-02   3.4937429e-01   1.1703799e-02   2.5458636e-02   3.5427668e-01   2.8606084e-02   4.7715752e-03   1.8859550e-01
   3.7364321e-02   1.2133440e-02   4.2161983e-01   2.3429331e-01   4.7639360e-02   1.1662020e-01   9.0643967e-03   1.2126514e-01
   3.7638082e-02   1.1722631e-01   1.4427773e-02   9.3100869e-03   3.0263269e-02   4.2264461e-01   1.6615622e-01   2.0233365e-01
   3.7666743e-02   3.2008040e-02   1.5682363e-01   6.2416647e-02   3.1535557e-02   8.8170904e-02   7.5719531e-02   5.1565895e-01
   3.8095882e-02   1.8448545e-01   5.0572577e-02   5.0007679e-03   6.0972552e-02   5.2354342e-02   2.8923775e-01   3.1928068e-01
   3.8937572e-02   6.8114732e-02   7.4957186e-02   2.7979918e-01   3.0262441e-02   1.3412180e-03   1.5464838e-01   3.5193929e-01
   3.9071424e-02   1.2340578e-01   3.7240024e-02   8.0956974e-02   5.5600657e-03   1.2155880e-01   4.5849426e-01   1.3371267e-01
   3.9720488e-02   9.5944918e-02   4.7947767e-01   3.6259012e-02   4.6454372e-02   1.6766103e-01   1.0279011e-01   3.1692404e-02
   4.0175873e-02   1.3509480e-01   1.7933476e-01   8.4896137e-02   4.6381860e-02   3.4819379e-03   2.2221267e-01   2.8842196e-01
   4.0509780e-02   1.6134444e-01   2.2382608e-01   2.6225522e-01   1.4319097e-01   9.5901959e-02   1.0072857e-02   6.2898685e-02
   4.1482301e-02   8.6651917e-03   2.2861357e-02   3.4918879e-01   2.6106195e-01   4.1297935e-02   1.8436578e-04   2.7525811e-01
   4.2224752e-02   2.1481390e-02   2.1032968e-02   2.3143494e-01   3.9315365e-01   8.3789856e-02   5.2296334e-02   1.5458611e-01
   4.2534535e-02   1.6859787e-01   5.7597781e-02   1.3267129e-01   1.2025850e-02   4.6580693e-01   1.1959240e-02   1.0880650e-01
   4.2704259e-02   7.4143141e-02   2.6946734e-03   2.0704320e-01   1.0208877e-01   2.1570305e-01   3.0498680e-02   3.2512422e-01
   4.2954945e-02   1.9439330e-01   1.4189335e-01   2.5218371e-01   6.4859679e-03   1.8078609e-01   3.3818619e-02   1.4748402e-01
   4.3004625e-02   9.9111576e-03   2.5741769e-01   1.6384405e-01   1.1306858e-03   2.8342879e-01   5.8843666e-02   1.8241934e-01
   4.3082151e-02   7.3491763e-04   8.8547083e-03   3.0012922e-01   5.2308136e-02   2.9897934e-01   2.6924104e-01   2.6670487e-02
   4.4065964e-02   1.1084077e-02   2.8115707e-02   2.1086780e-02   1.7896729e-01   4.2768316e-01   1.5679913e-01   1.3219789e-01
   4.4185808e-02   1.3532992e-02   1.1211268e-01   2.0601091e-01   1.8000479e-01   7.9703434e-02   1.4438235e-01   2.2006704e-01
   4.4312833e-02   8.9689367e-02   8.7017759e-02   4.4112954e-01   2.2230524e-02   1.2945576e-01   1.7567936e-01   1.0484853e-02
   4.6428018e-02   2.5232188e-03   1.5525263e-01   3.2546067e-01   1.4480234e-01   1.4718319e-01   4.4718776e-02   1.3363116e-01
   4.6990134e-02   4.6852093e-02   3.0372569e-01   2.2285013e-01   1.0939028e-02   1.2701169e-02   3.4072090e-01   1.5220846e-02
