   1.5484412e-01   1.8069513e-01   1.6095780e-01   2.9310442e-01   2.0328231e-01   7.1162265e-03
   1.5892789e-01   1.5101826e-01   2.0543132e-01   2.4592810e-02   4.5578170e-01   4.2480326e-03
   1.6225066e-01   1.3661741e-01   4.9627179e-03   5.4436642e-01   7.3043270e-03   1.4449846e-01
   1.6544072e-01   8.4646635e-03   6.2699213e-02   3.8642785e-02   6.2162344e-01   1.0312918e-01
   1.6706852e-01   8.3869350e-03   3.9306472e-01   4.4774823e-04   3.8870604e-01   4.2326038e-02
   1.8567549e-01   1.5951039e-04   3.3686288e-01   7.9294478e-02   7.1287300e-03   3.9087891e-01
   1.9236356e-01   6.4061608e-03   1.2058074e-02   3.9040985e-01   3.5736892e-01   4.1393424e-02
   2.0151897e-01   2.1329762e-01   1.6537708e-01   3.7812096e-01   1.3774149e-02   2.7911218e-02
   2.1320059e-01   3.1797819e-01   2.8717146e-01   2.2448387e-04   9.4860371e-02   8.6564901e-02
   2.3340569e-01   2.1299605e-02   2.7014284e-01   2.5312518e-01   1.0266260e-03   2.2100006e-01
   2.4341927e-01   1.0720097e-02   5.0532505e-01   2.2248920e-01   1.6969566e-02   1.0768047e-03
   2.4949447e-01   8.8335691e-02   1.1839650e-01   3.4926468e-03   2.4959989e-01   2.9068080e-01
   2.5450506e-01   2.4433521e-01   2.3316666e-01   1.4620030e-03   2.6404592e-01   2.4851439e-03
   2.5660744e-01   6.4680148e-02   1.4891036e-01   8.2763529e-03   8.3528654e-02   4.3799704e-01
   2.7630923e-01   1.9441246e-01   7.0029670e-04   2.1162724e-01   1.3414323e-02   3.0353645e-01
   2.9620523e-01   2.7037368e-01   4.5515883e-03   3.1327899e-01   8.7898096e-02   2.7692423e-02
   2.9663502e-01   1.6813645e-02   2.6896898e-02   1.5598151e-01   1.3992542e-01   3.6374751e-01
   3.0653487e-01   2.3094953e-01   2.4337778e-02   8.3507251e-02   1.6035221e-01   1.9431835e-01
   3.1599496e-01   1.6709115e-01   2.4486138e-01   1.9250182e-02   1.1713836e-03   2.5163095e-01
   3.2134658e-01   3.9398957e-01   2.1157007e-02   2.7604570e-02   1.6517705e-01   7.0725231e-02
   3.3716214e-01   5.9646495e-03   1.9549329e-02   3.8509993e-01   2.2262510e-01   2.9598850e-02
   3.3895732e-01   5.2773786e-02   3.6308991e-01   3.7211307e-02   6.4748785e-02   1.4321889e-01
   3.4683988e-01   1.1017031e-02   1.8950224e-01   1.4509174e-01   2.2879776e-01   7.8751342e-02
   3.5173960e-01   2.4814385e-02   1.5490421e-02   1.4948470e-01   2.9432360e-01   1.6414730e-01
   3.6481585e-01   4.6014745e-02   2.3106514e-02   7.0124917e-03   2.5124503e-02   5.3392590e-01
   3.9514116e-01   5.1827368e-01   2.5295609e-02   3.2499240e-03   4.1575990e-02   1.6463635e-02
   3.9948242e-01   2.5261837e-01   2.4522881e-01   8.9373295e-02   2.2114077e-03   1.1085702e-02
   4.0431572e-01   1.1967393e-02   1.5373801e-01   2.7980570e-03   3.5758756e-01   6.9593265e-02
   4.3168584e-01   3.1644224e-02   4.2479159e-02   3.1516638e-01   1.0950738e-02   1.6807365e-01
   4.4194097e-01   1.3933398e-01   1.9036298e-01   1.8131244e-02   1.4481569e-01   6.5415141e-02
   5.0992515e-01   1.9262549e-03   4.5181537e-01   1.2646424e-02   2.8241648e-03   2.0862631e-02
   5.2829676e-01   4.1916889e-02   2.9282374e-02   1.5335530e-01   1.8559402e-01   6.1554658e-02
   5.3527251e-01   1.3951145e-01   1.2216823e-02   3.5315791e-02   5.9084134e-03   2.7177502e-01
   5.4749283e-01   2.7418615e-01   4.3277674e-02   1.0375435e-01   2.3115221e-02   8.1737799e-03
   6.0162011e-01   5.8788965e-02   2.5244806e-01   7.1135917e-02   1.3295448e-03   1.4677403e-02
   6.9021944e-01   4.5946537e-04   7.7831755e-02   2.1053059e-02   2.0636654e-01   4.0697347e-03
   7.2690325e-01   6.0710398e-02   2.8390150e-02   1.7133281e-03   5.1749286e-02   1.3053359e-01
   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
