   7.3761986e-02   1.7990010e-01   2.1628878e-01   5.3004913e-01
   7.5219721e-02   6.5893878e-01   1.2274391e-01   1.4309759e-01
   7.6357853e-02   4.5982541e-01   1.4543164e-01   3.1838510e-01
   8.0287090e-02   1.5190918e-01   9.2316995e-03   7.5857203e-01
   8.0938660e-02   4.3371208e-01   4.8534903e-01   2.3879722e-07
   8.2102611e-02   3.0355072e-01   3.5812661e-01   2.5622006e-01
   8.3974330e-02   8.2257250e-02   2.3979278e-02   8.0978914e-01
   8.4480277e-02   2.7138563e-01   1.8954833e-01   4.5458576e-01
   8.6773381e-02   5.8712351e-01   2.5129742e-01   7.4805690e-02
   8.8343157e-02   5.6196548e-01   1.9524761e-01   1.5444375e-01
   8.8858106e-02   7.5643473e-02   7.1410090e-01   1.2139752e-01
   8.9058455e-02   1.7306844e-02   7.8706214e-01   1.0657256e-01
   9.1034733e-02   1.7424518e-01   3.1847923e-01   4.1624086e-01
   9.3312810e-02   4.5962347e-01   2.0566124e-01   2.4140247e-01
   9.4950600e-02   2.4976224e-01   5.6243470e-01   9.2852467e-02
   9.7026651e-02   1.2969459e-02   3.7147860e-01   5.1852528e-01
   9.7757330e-02   5.1515680e-01   3.2699591e-01   6.0089954e-02
   9.8993190e-02   8.0556194e-02   1.2460816e-01   6.9584246e-01
   1.0074734e-01   7.6295439e-01   1.6258882e-02   1.2003938e-01
   1.0164179e-01   3.7396507e-01   2.2422371e-01   3.0016943e-01
   1.0181703e-01   4.3097361e-01   3.8081440e-01   8.6394966e-02
   1.0396476e-01   8.7136564e-01   1.1894273e-02   1.2775330e-02
   1.1129270e-01   1.3631817e-01   1.4637913e-01   6.0601000e-01
   1.1137342e-01   1.0616179e-01   7.7631150e-01   6.1532818e-03
   1.1361639e-01   3.2663893e-03   5.9551777e-01   2.8759945e-01
   1.1511506e-01   3.0487212e-01   5.5071256e-01   2.9300259e-02
   1.1867704e-01   3.8910506e-03   8.5749027e-01   1.9941634e-02
   1.2009241e-01   4.0469420e-01   9.4614510e-02   3.8059889e-01
   1.2055535e-01   1.3444327e-01   5.7230223e-01   1.7269916e-01
   1.2125805e-01   6.7972896e-01   1.7295568e-01   2.6057321e-02
   1.2128745e-01   2.2244696e-01   3.2092831e-01   3.3533728e-01
   1.2339231e-01   2.1620987e-01   5.1268462e-01   1.4771320e-01
   1.2358453e-01   3.8271616e-01   3.2410079e-01   1.6959851e-01
   1.2501776e-01   2.3986148e-01   2.2531937e-02   6.1258882e-01
   1.2834991e-01   5.0530023e-01   1.3799213e-01   2.2835772e-01
   1.2997427e-01   2.3688822e-01   6.2872276e-01   4.4147528e-03
   1.3017039e-01   6.6787129e-01   1.0774388e-02   1.9118393e-01
   1.3081914e-01   2.9149874e-03   1.3184765e-01   7.3441823e-01
   1.3102843e-01   2.1008762e-01   1.4108374e-01   5.1780022e-01
   1.3129567e-01   2.5175047e-01   3.9729032e-01   2.1966354e-01
   1.3255321e-01   1.3704306e-01   6.7342004e-01   5.6983690e-02
   1.3597389e-01   7.3850110e-01   1.1205977e-01   1.3465234e-02
   1.3658363e-01   2.8852893e-01   4.3700638e-01   1.3788106e-01
   1.3717958e-01   1.7962695e-02   6.5959257e-01   1.8526515e-01
   1.3773760e-01   5.8810063e-01   6.2523358e-02   2.1163841e-01
   1.4221994e-01   2.3305831e-02   2.0805122e-01   6.2642301e-01
   1.4515364e-01   5.1206940e-01   2.4552896e-01   9.7247997e-02
   1.4591799e-01   8.1748024e-02   3.0203925e-01   4.7029474e-01
   1.4898870e-01   3.1010853e-01   1.3305787e-02   5.2759699e-01
   1.4916925e-01   2.9230063e-01   2.8849574e-01   2.7003439e-01
   1.4932825e-01   4.2287767e-01   1.5627713e-02   4.1216637e-01
   1.4933859e-01   1.3422845e-01   4.9776363e-01   2.1866932e-01
   1.4962681e-01   8.5709340e-02   4.3529182e-02   7.2113467e-01
   1.5823573e-01   1.9585053e-01   7.6640173e-02   5.6927357e-01
   1.5831407e-01   3.0627800e-01   1.7320514e-01   3.6220279e-01
   1.6258745e-01   1.3275984e-01   5.5975872e-02   6.4867684e-01
   1.6286916e-01   4.6948912e-01   6.5794319e-02   3.0184739e-01
   1.6426277e-01   1.5561563e-01   3.5228668e-01   3.2783492e-01
   1.6759372e-01   2.3612396e-01   2.3879549e-01   3.5748684e-01
   1.6863393e-01   2.9412099e-01   1.0713436e-01   4.3011072e-01
   1.6924580e-01   1.0645987e-02   5.3034930e-03   8.1480472e-01
   1.7150988e-01   6.5091715e-03   3.2082550e-01   5.0115546e-01
   1.7193226e-01   8.0767544e-01   1.9862797e-02   5.2950237e-04
   1.7329400e-01   6.9437685e-02   3.9513219e-01   3.6213612e-01
   1.7408002e-01   4.3157473e-01   3.3651808e-01   5.7827167e-02
   1.7583884e-01   1.1890279e-01   4.2649632e-01   2.7876205e-01
   1.7607742e-01   6.0169382e-02   1.2735971e-01   6.3639348e-01
   1.7758883e-01   3.7876781e-01   4.2638609e-01   1.7257276e-02
   1.7839036e-01   3.7195693e-02   7.0617178e-01   7.8242162e-02
   1.7984785e-01   7.2259150e-01   1.7544347e-02   8.0016309e-02
   1.8239236e-01   2.4345530e-02   7.8176033e-01   1.1501784e-02
   1.8867548e-01   1.8764446e-01   4.3811094e-01   1.8556912e-01
   1.8899411e-01   4.8473108e-01   1.6942806e-01   1.5684676e-01
   1.9685378e-01   6.8958392e-01   8.0826626e-02   3.2735670e-02
   1.9905659e-01   5.2425103e-01   5.9432203e-03   2.7074916e-01
   2.0048592e-01   1.8927127e-03   4.5236231e-01   3.4525906e-01
   2.0079221e-01   3.2857315e-01   3.1726400e-01   1.5337065e-01
   2.0146855e-01   1.8976639e-01   1.6786799e-01   4.4089707e-01
   2.0151684e-01   8.2345057e-02   5.5209015e-01   1.6404795e-01
   2.0168104e-01   3.9404533e-01   7.6752310e-02   3.2752132e-01
   2.0645137e-01   6.4925006e-01   1.5445417e-02   1.2885316e-01
   2.0720025e-01   1.7068277e-01   2.7823418e-01   3.4388280e-01
   2.0730030e-01   7.3686034e-02   2.2440362e-01   4.9461005e-01
   2.1023352e-01   9.9522060e-02   6.7679711e-01   1.3447315e-02
   2.1054425e-01   3.0216343e-01   1.9368286e-01   2.9360946e-01
   2.1440095e-01   2.4927117e-01   3.0249048e-02   5.0607883e-01
   2.1785516e-01   5.6157805e-01   2.1977016e-01   7.9663254e-04
   2.1846199e-01   2.8037875e-01   3.8385083e-01   1.1730843e-01
   2.3007619e-01   5.3047929e-01   8.2292565e-02   1.5715195e-01
   2.3321005e-01   4.5764682e-01   3.0866256e-01   4.8057463e-04
   2.3321783e-01   4.8536530e-04   4.5018265e-02   7.2127854e-01
   2.3455724e-01   8.5338889e-02   3.1268704e-03   6.7697700e-01
   2.3814255e-01   2.4214438e-01   3.0523239e-01   2.1448069e-01
   2.3823800e-01   1.5169148e-01   5.0217684e-01   1.0789368e-01
   2.3979619e-01   1.0604553e-01   2.5575214e-01   3.9840614e-01
   2.4200142e-01   1.4113290e-01   5.6800308e-01   4.8862600e-02
   2.4522081e-01   7.4636393e-01   8.2483144e-03   1.6694239e-04
   2.4674485e-01   3.5451271e-01   1.3000666e-01   2.6873577e-01
   2.4966055e-01   1.2772641e-01   3.4018896e-01   2.8242407e-01
   2.5080065e-01   3.4609028e-01   2.1978820e-01   1.8332087e-01
   2.5102745e-01   4.9548418e-01   1.8453239e-01   6.8955981e-02
   2.5104173e-01   9.2649436e-03   2.8665945e-01   4.5303387e-01
   2.5265950e-01   3.5163855e-01   3.7209944e-01   2.3602503e-02
   2.5890836e-01   2.9846977e-03   1.7306502e-01   5.6504192e-01
   2.5969966e-01   2.5812281e-01   1.2918018e-01   3.5299735e-01
   2.6045177e-01   6.3572631e-01   9.7498806e-02   6.3231221e-03
   2.7126294e-01   5.1911441e-01   2.8570087e-03   2.0676564e-01
   2.7198546e-01   2.7200079e-02   5.0581633e-01   1.9499814e-01
   2.7300165e-01   3.7677833e-02   6.7280734e-01   1.6513179e-02
   2.7336737e-01   1.0799232e-01   1.1246231e-01   5.0617800e-01
   2.7784796e-01   3.7150531e-01   1.5242492e-03   3.4912248e-01
   2.8509262e-01   2.4592762e-01   4.5797228e-01   1.1007478e-02
   2.8621634e-01   4.3833313e-01   6.2838458e-03   2.6916668e-01
   2.8842850e-01   3.6360784e-01   2.5108152e-01   9.6882139e-02
   2.9055539e-01   1.6212649e-02   4.1271853e-01   2.8051344e-01
   2.9083115e-01   1.5741727e-03   5.6720116e-01   1.4039351e-01
   2.9165657e-01   4.0655766e-03   3.3079512e-01   3.7348274e-01
   2.9260600e-01   2.4555297e-01   1.0976892e-02   4.5086414e-01
   2.9492676e-01   1.5310746e-01   3.0273967e-02   5.2169182e-01
   2.9686975e-01   2.6765465e-01   2.8713593e-01   1.4833966e-01
   2.9887104e-01   1.0454465e-01   5.5182666e-03   5.9106604e-01
   2.9930457e-01   1.7076444e-02   9.0087349e-02   5.9353164e-01
   3.0101135e-01   4.6689077e-01   2.2897780e-01   3.1200836e-03
   3.0147917e-01   4.4774755e-03   3.0878783e-02   6.6316457e-01
   3.1422595e-01   1.8226698e-01   4.4020052e-01   6.3306543e-02
   3.1586734e-01   3.0875811e-01   1.5398513e-01   2.2138943e-01
   3.1720501e-01   2.1819981e-01   1.6373476e-01   3.0086041e-01
   3.2075504e-01   2.9915524e-01   3.7749793e-01   2.5917915e-03
   3.2460579e-01   3.8887606e-01   2.8391385e-01   2.6042991e-03
   3.2605271e-01   5.6790171e-01   1.0227443e-02   9.5818138e-02
   3.2910615e-01   1.5872721e-01   3.5925695e-01   1.5290969e-01
   3.3491500e-01   2.0457233e-01   7.3930042e-02   3.8658263e-01
   3.3916143e-01   1.4219412e-02   2.5466455e-01   3.9195461e-01
   3.3943641e-01   1.2121459e-01   1.7091132e-01   3.6843768e-01
   3.4183762e-01   7.3728893e-02   3.3449972e-01   2.4993377e-01
   3.4673836e-01   4.0842975e-01   8.8284547e-02   1.5654733e-01
   3.4724291e-01   2.5558757e-02   6.1240253e-01   1.4795805e-02
   3.4844429e-01   6.2012861e-01   2.3683781e-02   7.7433160e-03
   3.5549429e-01   3.4588120e-01   7.8363103e-03   2.9078820e-01
   3.5804091e-01   4.3905895e-01   1.5098861e-01   5.1911528e-02
   3.5949374e-01   2.7619073e-01   2.3532416e-03   3.6196229e-01
   3.6293562e-01   4.0385239e-02   1.3757829e-01   4.5910085e-01
   3.6315477e-01   2.8602212e-02   4.2544074e-01   1.8280228e-01
   3.6847245e-01   3.9113965e-03   5.3022153e-01   9.7394620e-02
   3.7201187e-01   3.4541371e-02   2.8548072e-01   3.0796604e-01
   3.7279224e-01   1.0682148e-01   3.1976314e-03   5.1718865e-01
   3.7360445e-01   6.4827336e-02   4.5362380e-01   1.0794442e-01
   3.7424554e-01   2.2436524e-01   2.6878615e-01   1.3260306e-01
   3.7524116e-01   2.2719517e-01   3.9101739e-01   6.5462777e-03
   3.8030595e-01   3.6054338e-02   1.1460909e-02   5.7217880e-01
   3.8063667e-01   1.7531310e-01   2.3897006e-01   2.0508016e-01
   3.8388016e-01   1.0405944e-01   2.1789165e-01   2.9416876e-01
   3.9067975e-01   5.3082886e-01   6.0483917e-02   1.8007476e-02
   3.9841301e-01   1.1562990e-01   4.8475186e-01   1.2052214e-03
   4.0280697e-01   3.9300241e-01   1.9994085e-01   4.2497702e-03
   4.0336821e-01   9.9324697e-02   2.9237078e-01   2.0493631e-01
   4.0547252e-01   2.9440423e-01   2.1095948e-01   8.9163776e-02
   4.0716073e-01   2.9377675e-01   1.2723061e-01   1.7183191e-01
   4.1016670e-01   2.9593361e-01   2.6885477e-01   2.5044930e-02
   4.1707644e-01   3.6004257e-01   6.2338491e-03   2.1664714e-01
   4.3153236e-01   3.0292558e-03   9.3032882e-02   4.7240550e-01
   4.3312248e-01   2.1201507e-01   2.0748747e-01   1.4737497e-01
   4.3649953e-01   1.2469489e-01   3.1985417e-01   1.1895141e-01
   4.3924698e-01   3.5603526e-02   1.5351021e-01   3.7163928e-01
   4.3935091e-01   2.1054941e-01   9.1422020e-02   2.5867767e-01
   4.4042617e-01   3.6670256e-01   9.8222398e-02   9.4648872e-02
   4.4382448e-01   4.0778577e-01   1.0105803e-02   1.3828395e-01
   4.4404549e-01   6.3030681e-02   3.9566633e-01   9.7257500e-02
   4.4756447e-01   1.4757631e-01   3.6854973e-01   3.6309483e-02
   4.4786192e-01   5.6773497e-04   2.7759111e-01   2.7397924e-01
   4.4915337e-01   4.5546961e-01   9.2387291e-02   2.9897313e-03
   4.5616553e-01   1.3671827e-01   1.6931649e-01   2.3779971e-01
   4.5735026e-01   8.8559989e-02   1.0096145e-04   4.5398879e-01
   4.6680729e-01   1.2653395e-02   4.7365169e-01   4.6887633e-02
   4.7086678e-01   1.7424821e-01   1.9017798e-02   3.3586721e-01
   4.7248640e-01   3.5706088e-01   1.5935018e-01   1.1102539e-02
   4.8215344e-01   5.1220688e-01   3.1084654e-03   2.5312163e-03
   4.8508436e-01   6.4549973e-02   5.5295808e-02   3.9506985e-01
   4.9894898e-01   2.2229160e-01   2.6664842e-01   1.2110988e-02
   5.0087925e-01   3.9514280e-01   6.3405661e-02   4.0572286e-02
   5.0244459e-01   2.2656662e-01   1.7347926e-01   9.7509532e-02
   5.0490042e-01   7.1871462e-03   2.3037905e-02   4.6487453e-01
   5.0948602e-01   3.0166333e-01   1.1159526e-01   7.7255389e-02
   5.1024449e-01   6.0079146e-03   2.8755390e-01   1.9619370e-01
   5.1150481e-01   1.0125782e-01   1.0060208e-01   2.8663529e-01
   5.1151746e-01   2.1796886e-01   5.8502482e-03   2.6466342e-01
   5.1375505e-01   1.6000693e-01   3.2573695e-01   5.0107589e-04
   5.2311006e-01   3.9839776e-03   2.0158271e-01   2.7132325e-01
   5.2960034e-01   1.3977956e-02   1.1512626e-01   3.4129545e-01
   5.4938290e-01   6.5291149e-02   2.0816837e-01   1.7715758e-01
   5.4963586e-01   2.6837696e-01   1.7647116e-01   5.5160242e-03
   5.5248302e-01   3.5657382e-01   1.2094652e-03   8.9733696e-02
   5.5358222e-01   1.6152747e-01   2.2942580e-01   5.5464506e-02
   5.5703595e-01   2.6923506e-01   1.0537543e-02   1.6319144e-01
   5.5984536e-01   6.6424857e-02   2.9323734e-01   8.0492446e-02
   5.6397943e-01   2.0583368e-01   1.0192914e-01   1.2825776e-01
   5.7443626e-01   1.4529681e-01   4.0956272e-02   2.3931066e-01
   5.7802735e-01   3.8383142e-01   3.4249193e-02   3.8920334e-03
   5.9508275e-01   4.6035335e-02   3.5609603e-01   2.7858864e-03
   6.0208553e-01   5.6776648e-02   1.2917248e-01   2.1196534e-01
   6.0810825e-01   1.0423682e-01   1.9121851e-01   9.6436419e-02
   6.2005587e-01   1.8161895e-01   1.8357498e-01   1.4750201e-02
   6.3895583e-01   3.2777670e-03   9.0432990e-02   2.6733342e-01
   6.4229248e-01   3.9556254e-02   1.5353636e-02   3.0279763e-01
   6.4391439e-01   2.8378942e-01   6.8576601e-02   3.7195859e-03
   6.4714045e-01   2.0780146e-01   9.7560575e-02   4.7497509e-02
   6.5858015e-01   1.6218105e-01   2.2983440e-02   1.5625536e-01
   6.6209155e-01   2.3617992e-02   2.0200978e-01   1.1228068e-01
   6.7204277e-01   7.8029586e-02   2.3393212e-02   2.2653444e-01
   6.7361207e-01   1.2393089e-01   1.3826629e-01   6.4190747e-02
   6.9127799e-01   1.2979712e-02   2.5722575e-01   3.8516549e-02
   7.1936552e-01   4.0686659e-02   1.3071968e-01   1.0922814e-01
   7.2502260e-01   2.3109556e-01   1.7258454e-03   4.2155990e-02
   7.3342823e-01   1.9232665e-02   5.5756887e-02   1.9158222e-01
   7.4984501e-01   1.6488345e-01   5.7849059e-02   2.7422483e-02
   7.5269075e-01   9.1719519e-02   5.8758622e-03   1.4971387e-01
   7.6256579e-01   2.8322727e-02   1.9763983e-01   1.1471656e-02
   8.0099011e-01   7.0001121e-02   8.9142838e-02   3.9865932e-02
   8.2237793e-01   1.8135777e-03   3.2998474e-02   1.4281002e-01
   8.4612661e-01   8.4460195e-05   1.4940163e-01   4.3873035e-03
   8.5753337e-01   1.2451563e-01   3.5565425e-03   1.4394452e-02
   8.6305218e-01   5.2387932e-02   1.7034484e-03   8.2856436e-02
   8.6804012e-01   4.0781649e-03   7.3761878e-02   5.4119841e-02
   9.3971090e-01   6.0376262e-03   3.2549643e-02   2.1701831e-02
   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
