 1.26292 2.41353 4.4723 2.00885 1.23814 3.36814 2.10852 0.363781 17.1057 1.33061 20.4343 11.6612 14.3652 3.65905 17.607 18.2818 9.62816 17.2776 15.569 0.361339 29.3463 31.0324
 0.686605 1.21281 4.55983 0.0371105 0.522172 2.22187 8.36659 8.19312 1.02506 16.5307 21.9557 11.1515 9.29167 16.611 7.97998 7.64867 15.2718 22.3897 23.6139 31.5171 5.82824 43.9799
 1.56847 2.03339 0.38142 6.62398 9.06095 0.875637 4.52767 15.2788 9.06015 5.10575 2.84945 15.6304 14.2668 7.8496 26.3259 0.571306 12.8168 26.3581 20.9106 16.0576 23.5885 24.1492
 1.71453 2.40754 2.51082 1.09696 0.163274 1.81829 4.09143 2.19245 10.5219 8.96451 6.22462 20.8395 6.33753 0.643452 17.0275 31.6699 32.2277 26.0516 37.0201 16.0967 14.1675 4.21912
 1.92755 3.7163 4.96744 5.94256 6.7684 9.58696 3.90558 15.1059 3.61187 9.429 14.2687 7.59105 18.5476 23.2053 16.2264 25.4529 22.4844 9.66497 1.99585 28.9181 26.2918 32.0476
 1.648 1.26676 0.218818 1.38871 7.02231 3.69152 5.37492 9.25663 16.58 0.480361 2.07331 22.4025 5.34013 19.7129 21.4579 9.86554 23.9765 11.4481 21.8291 20.1666 6.97671 30.0106
 1.1279 1.29557 1.45647 1.14896 2.08289 11.9165 5.04508 9.93146 12.0969 15.2525 0.704978 6.61763 22.4341 6.28925 1.10874 19.3795 9.7423 13.3829 13.9222 9.15677 34.0427 41.027
 0.686544 0.60683 5.94873 0.0998566 8.22352 9.51518 1.73168 9.19999 15.7675 11.0196 14.6273 18.9315 22.7023 5.39116 5.82751 24.8875 12.134 30.4188 21.3188 32.0554 26.3328 38.4139
 0.755943 1.59539 2.60256 3.37974 5.17228 6.31806 9.66033 14.5605 13.7553 4.42274 13.3321 5.81707 7.43492 22.9592 4.65194 1.43657 2.3907 9.65508 10.4675 27.2445 41.6616 24.0243
 1.42918 1.37907 3.9682 5.96673 9.22269 0.0629902 9.99615 13.2997 16.1823 9.75494 15.2765 14.6064 10.5446 13.1442 5.77166 30.1884 14.9647 24.23 14.7479 30.0424 16.3516 1.70672
 1.32109 3.18162 4.55599 1.24931 4.17493 9.89019 12.5037 11.788 14.4398 1.48503 12.7762 9.81768 11.2611 18.9549 29.0359 19.7604 28.3377 35.8198 25.4497 36.2108 29.6475 18.5913
 0.993133 1.45561 4.25898 5.43425 6.96097 6.35945 12.5499 2.07672 2.16547 10.1987 10.0812 3.83361 5.77734 17.2297 28.4893 4.47084 9.81909 10.3846 24.0917 0.343028 34.2978 26.4266
 0.228584 0.0272225 2.61757 0.830348 9.02982 7.10031 4.08673 5.07535 1.57604 1.30863 6.20783 15.1096 19.4593 26.5251 2.05267 28.7665 9.67071 22.3666 9.7705 21.2409 12.737 12.7675
 1.32438 1.26835 1.39439 6.14252 0.535295 9.75652 4.29695 2.24372 5.37083 10.8139 1.99811 19.8602 7.83563 22.1918 5.62243 2.45515 22.0859 11.5755 11.2352 16.7388 15.5031 30.6403
 0.536821 0.467666 4.19416 4.83609 3.28806 1.74871 4.05084 14.1376 1.82159 14.4035 16.0359 13.5004 15.9315 25.6937 24.2897 22.195 31.3426 15.0023 16.4759 10.275 22.2606 39.041
 1.13669 3.67357 1.39805 0.492935 1.58025 11.0687 7.94916 0.303232 7.11551 18.009 11.2474 17.1297 6.78585 24.5648 17.6217 8.94363 25.0816 9.19254 1.47398 5.57634 25.3356 2.58895
 0.437635 1.81866 1.2642 1.75469 8.60775 11.3016 2.25251 2.9288 6.84469 11.8137 6.01782 14.9301 22.5452 8.79812 22.9145 16.9634 31.3717 2.17756 1.13767 19.3719 41.9846 18.461
 1.91729 1.4174 2.39564 2.04205 1.54118 2.88363 8.17689 6.30195 17.9528 18.3935 21.1218 21.6166 24.4805 16.4059 23.6122 31.2148 32.3107 5.73504 14.1124 39.9426 20.3521 41.8381
 0.39668 3.03439 5.66802 7.6914 1.60436 4.71584 13.6287 9.54472 9.67486 1.45207 11.6073 1.89264 23.007 26.9353 3.65856 10.8392 16.5325 17.4864 5.87738 26.5865 22.1401 19.0801
 1.43638 3.58043 3.87207 7.47191 8.03003 5.18314 0.200385 13.246 5.40599 17.1606 13.5658 11.4005 18.45 12.2965 25.8708 16.7193 32.5577 10.5175 7.9834 26.6903 9.85687 22.0128
 1.89148 3.77892 1.53392 7.65648 7.75903 6.88131 11.8983 3.51866 7.05618 17.7557 6.33473 3.71789 17.1955 10.9165 7.54509 20.9137 20.4454 16.2701 32.336 8.12891 33.3095 30.8068
 1.19797 2.37007 2.34565 4.89077 7.4517 6.38765 5.37364 5.66521 15.8043 9.48637 5.82379 9.72027 5.22666 11.4266 22.9429 31.0937 13.2194 33.0391 30.6962 30.1413 18.0372 12.3082
 0.684469 0.287484 2.15687 7.06394 2.05878 10.8043 4.16877 12.0375 12.2419 16.5349 15.055 10.9647 23.1411 13.3894 3.914 5.90057 24.019 15.8417 29.903 10.5167 12.8524 8.81961
 1.27 3.64318 0.275033 1.21097 6.08692 5.9588 11.3249 2.84237 17.1441 1.8012 10.4793 20.7619 18.7714 16.3897 20.4819 27.4833 28.3377 6.38765 19.4308 16.1553 23.8705 20.8512
 0.569292 2.39143 5.63378 0.177252 1.06876 4.65871 11.5082 8.54958 5.66802 16.8999 5.8493 14.1699 12.8298 20.7144 26.3369 3.23936 7.17728 34.6739 26.5259 12.5089 5.59239 35.6678
 0.930265 2.52779 4.00702 5.35563 6.81875 0.683004 11.2237 2.1905 6.93258 9.8294 6.18433 2.43538 0.707785 20.3145 23.8603 26.1776 12.7535 13.0686 12.0853 20.351 34.9912 21.0513
 0.526139 2.08136 0.576434 2.26228 6.11225 6.83077 7.53941 9.29276 11.9452 2.12165 5.42161 7.20872 15.0396 9.25358 2.94443 28.0145 11.8072 31.947 30.3993 30.5515 15.4121 34.1612
 0.566607 3.52245 1.5797 4.04089 3.69335 2.75582 1.72527 0.291513 1.9353 10.2524 17.4136 10.3853 18.0493 27.9564 11.6248 3.56359 12.8334 15.6077 26.5897 4.20911 10.6952 12.0759
 1.22611 1.98614 2.21198 0.190435 2.25532 8.07776 0.131169 15.2192 14.598 1.32328 13.7793 23.5181 7.36827 10.6772 7.77032 0.679708 10.8692 30.8165 33.861 21.4789 33.4634 25.206
 1.26872 2.44697 4.19599 2.89022 1.49663 3.79846 2.16791 5.08853 3.77502 12.8867 16.5307 11.4789 21.0876 22.3773 23.852 21.3844 25.1999 4.33204 25.2038 2.82846 0.283273 18.5711
 1.81939 2.13923 0.178533 0.24781 2.77688 1.93255 0.237556 4.8273 5.00443 3.85937 9.01968 21.4203 12.6719 20.916 24.6376 18.6119 7.60063 14.7891 13.7889 36.2523 31.6868 10.6861
 1.54833 1.61968 4.17475 1.62407 2.54311 8.92996 10.5708 8.73806 7.31272 10.2408 10.5001 5.03922 5.15842 26.8336 4.46516 23.3122 11.8933 16.68 19.6059 28.0612 1.9201 0.733177
 0.947111 1.41069 2.33668 3.89441 3.81695 2.472 6.95151 15.4072 2.95981 8.27113 14.0391 22.8156 22.0691 21.3929 10.1737 22.4577 23.7648 32.57 31.8373 18.4405 25.3138 35.5268
 1.62615 3.63598 5.19651 0.0781274 7.85302 7.01535 1.01047 10.6112 1.75512 11.3321 3.54369 22.0524 22.9554 5.49883 11.59 21.8376 31.4339 4.43202 11.5866 10.7938 34.2029 19.8965
 0.913114 3.97644 1.90289 2.22907 8.8873 2.58113 4.83828 6.18232 3.30534 17.6812 9.96771 9.47856 3.72936 3.15061 7.51213 4.30384 26.8549 28.762 24.7956 21.2311 35.0438 37.0563
 0.722678 3.124 1.65477 7.80053 4.91714 1.22282 3.92737 11.9613 13.418 16.635 0.057741 16.6148 1.07041 4.65712 14.9821 6.46992 0.170171 11.2273 15.1631 6.11957 9.61846 14.7132
 0.952666 3.20298 4.22071 3.90613 7.93146 11.8315 4.60714 4.86392 10.0632 3.51451 20.1503 5.21647 9.61144 10.5046 17.2308 0.661153 33.2301 15.7955 34.4014 36.7052 10.5836 35.8142
 1.79046 1.85125 2.9241 1.97589 9.22819 2.00836 9.92737 7.73803 14.0898 1.03641 3.10929 11.8678 3.48021 25.968 14.6269 8.24439 9.41441 24.742 6.91995 25.1473 28.094 17.0967
 0.537553 1.32096 0.479568 3.25547 0.625019 7.10068 11.1861 7.11106 4.51332 9.41252 17.4808 16.1328 15.342 10.8344 7.10562 25.2517 29.0796 32.459 10.9198 11.1173 8.24567 11.892
 1.12491 2.55867 3.35972 6.43013 1.76885 10.6545 4.64345 9.06424 13.9294 1.67791 18.8148 10.6585 11.6261 5.44841 29.5386 3.55089 32.7414 1.91168 12.3984 37.2069 7.80218 31.015
 0.652669 1.26249 0.698386 7.35594 8.60286 7.06589 6.26106 2.3946 8.6476 17.2143 0.905728 17.2564 25.4358 27.1668 7.23655 16.6177 14.1844 0.394421 15.7917 39.9597 12.2756 20.9748
 1.29203 2.89486 5.83996 4.45839 9.64812 3.48863 1.22068 9.86602 0.838282 17.5512 21.9181 9.18851 19.8085 5.80132 0.841395 28.2684 16.9279 7.56871 23.3321 26.1873 27.4403 7.29014
 1.9837 1.03702 1.27958 4.81118 6.29353 7.68041 11.3424 11.7689 0.442213 6.8862 3.9096 17.7757 1.02915 4.13672 12.1018 19.5406 14.3981 3.97058 33.6697 36.5233 28.6067 26.1701
 0.809839 0.828516 5.66308 2.23737 2.06214 4.90994 13.9808 11.159 9.24143 17.7252 2.88437 7.90234 9.56066 15.6838 28.2009 25.2137 6.96768 28.862 29.562 4.77798 3.13779 17.5103
 1.95154 3.02255 5.45323 2.97983 5.06211 1.77398 10.4221 15.0498 4.38148 12.2745 6.78726 9.13285 12.3259 11.994 26.1098 3.2667 27.7836 24.8529 29.1515 27.7352 8.73147 43.7811
 1.02091 0.911161 0.614338 3.56066 8.78445 7.34056 7.83251 0.493667 16.2141 5.08988 7.81518 21.8517 3.70714 23.5804 23.6341 19.9039 6.57234 17.839 12.4251 30.333 32.2085 4.17212
 1.53288 0.545061 1.91717 0.407971 0.337535 11.8931 8.28156 4.89761 5.67351 4.54726 21.5307 20.2308 16.925 7.23179 4.2143 15.5571 22.3526 16.6887 28.531 11.0147 22.3773 35.1159
 1.59441 0.766869 0.0113529 4.65493 3.35429 6.23457 4.99637 0.0542009 1.89685 12.4735 5.49748 8.79812 23.7767 11.8761 11.8125 19.6334 6.62423 12.5874 31.4372 6.14277 26.9109 2.21296
 1.80261 2.12201 1.9928 5.215 6.41438 11.5067 3.51506 13.31 11.5992 5.20951 13.1247 11.9908 4.24751 6.51741 24.1459 11.5365 18.3401 35.2826 25.8695 5.87909 26.6571 10.5022
 1.09391 3.18381 2.54268 1.8233 8.16584 4.26612 5.59539 0.913114 16.1339 18.0187 20.909 5.3029 21.4692 6.7712 10.8704 6.8547 19.0083 25.2594 23.0769 31.8381 12.4256 33.0171
 1.13675 3.74523 4.60103 6.1811 8.62117 11.7085 12.3337 12.0155 16.4201 0.563982 14.0821 3.53038 11.223 4.49733 21.8241 24.366 32.952 13.5916 25.7013 34.0843 28.408 41.587
 0.0496231 1.18168 5.71325 0.667013 3.63445 0.821436 1.67913 8.94461 12.265 16.6991 17.4747 5.04508 23.8663 25.6552 2.8135 29.8837 4.25428 15.4099 13.4989 6.68111 6.22431 38.0446
 1.01309 1.5772 1.37718 7.29148 7.53716 8.53188 6.20124 12.2772 13.2972 19.4952 8.01257 18.1968 21.4335 16.1384 26.5264 16.7193 22.5124 12.9796 21.6911 22.0173 29.3924 32.0624
 0.971831 1.43205 4.70687 3.63512 8.63765 0.922514 7.2476 3.8927 10.0248 14.8344 11.4133 13.6293 17.0567 1.5595 7.57805 25.9051 6.44368 32.9897 21.9671 9.51201 13.019 21.203
 1.34678 3.43797 5.23551 0.479751 4.94827 8.01038 11.3822 9.60234 7.64562 6.4388 5.0557 1.7 6.9017 22.2175 17.3544 16.0796 7.98041 0.0483413 33.5572 39.1125 5.03739 42.9701
 0.742943 1.40312 1.47844 4.65322 4.40809 11.7037 5.8291 5.09586 6.4695 4.49232 10.4525 6.12397 15.8871 2.33967 19.8071 19.3033 9.79522 21.3757 14.8326 39.0649 18.4755 19.0921
 1.29862 3.45372 4.69369 3.32749 6.22883 4.10242 9.4467 2.858 13.3735 11.4347 16.9745 20.6264 20.7186 2.57723 7.57897 0.842799 8.72854 16.4635 1.56212 26.0274 20.4367 10.6579
 1.82659 1.60845 5.89123 7.57811 9.07468 0.565813 4.18415 13.3681 16.8794 4.65163 18.2569 5.58708 0.502274 12.1726 2.39418 10.2952 0.38496 12.8203 22.8728 38.4411 11.9 24.2257
 0.493851 2.24677 1.27299 4.46449 8.83663 6.61177 12.8084 5.2902 4.43147 9.11344 2.73464 5.53581 1.67583 3.78893 18.4118 12.2367 4.55831 7.11496 2.89114 26.3411 20.247 5.56597
 1.73016 0.330088 1.70696 1.23246 5.03372 11.143 9.69024 6.53438 6.57112 5.99017 4.86099 8.82522 11.3841 13.0254 25.8837 4.88003 19.44 26.6866 21.7931 27.4703 5.05405 8.38453
 0.58797 1.03812 2.28468 7.42332 1.60802 6.22138 10.3461 4.95425 1.12174 8.51283 20.3765 18.9432 5.1251 5.83123 8.78201 23.0515 26.8704 30.0244 19.236 35.5101 26.2264 1.91888
 1.15867 0.195196 3.24619 3.76867 6.34083 3.18796 7.97052 14.1274 5.5587 6.18854 18.4301 1.63555 5.55675 25.7125 27.756 13.101 11.6194 6.84249 30.7089 26.7025 35.3066 39.2115
 0.11829 0.0396741 0.314951 7.69799 4.54207 9.77117 3.18564 0.0473647 11.5937 5.58184 17.985 0.387463 1.21165 10.4226 22.6627 6.1789 20.9352 5.32963 23.8818 0.842311 27.0532 42.492
 0.297861 1.97748 1.52788 5.10709 8.30897 8.52272 10.3363 0.732933 4.99619 12.6115 8.65242 5.78338 25.6636 8.1521 0.690329 18.6197 2.75698 8.61135 28.4243 36.8041 36.3089 21.1547
 0.577776 1.51054 3.72356 5.75335 3.7608 8.90542 7.68981 2.64901 7.97192 0.260628 5.59014 16.8799 6.70333 3.62401 20.5249 21.9763 22.198 14.7727 35.6238 6.24775 0.146123 32.5404
 1.66387 3.00143 3.70232 0.205084 6.50075 1.16019 9.59581 15.501 17.3485 19.2486 21.0889 15.9666 24.5868 26.4781 23.8484 2.60164 2.46333 35.6155 28.313 37.0861 26.3764 21.9335
 0.64919 3.85156 5.46367 2.74032 1.33122 3.20627 7.72784 8.36842 17.5495 10.0003 18.7887 18.9417 3.58574 19.3446 16.469 31.4228 16.5523 21.012 33.8204 15.4863 22.1581 3.05356
 0.955779 3.52245 0.588885 5.90545 7.30491 1.73772 11.8005 1.30082 7.21549 14.7905 2.77425 9.0076 1.31321 8.58876 16.2502 24.9197 30.0601 24.9189 25.619 26.921 35.7603 11.5965
 0.537004 3.11557 2.5414 1.66143 4.64034 0.952177 13.2865 1.39506 4.48366 1.60955 21.91 10.5194 20.6123 12.3623 17.6125 22.111 27.5335 18.184 27.892 7.68822 25.8201 33.42
 0.350902 2.45906 0.133488 6.10858 7.27989 6.37373 10.4832 9.04666 2.76205 8.70632 10.4048 3.53771 24.7233 27.8026 6.30085 29.6601 33.2539 28.8411 5.98523 33.8121 12.9985 19.3338
 1.33427 0.305063 1.42314 0.742454 5.00565 10.6117 11.4805 8.46071 0.435072 13.2926 19.54 16.9986 12.9988 19.5027 27.2716 26.033 4.34455 23.0544 23.5872 38.9062 41.8552 13.6537
 1.67827 1.85162 3.59465 6.02704 3.45439 8.08435 0.959624 2.66756 4.67483 12.2123 17.3988 16.4104 20.9844 6.20893 16.5349 17.9507 30.0176 11.7909 33.033 31.8369 13.5535 19.1458
 1.3621 2.83505 1.70403 1.75445 0.213935 6.20746 9.03098 15.2011 15.5873 8.75576 18.2126 15.5784 20.4567 9.58513 28.5278 8.18873 19.689 18.1456 27.3191 23.4016 21.6172 20.3047
 1.90838 1.42131 2.27296 4.26673 1.77618 0.877102 13.2472 0.239265 2.5978 0.990631 1.16758 14.1017 19.2618 9.3715 27.6315 31.0967 5.08646 30.5385 33.7822 14.2485 28.8849 21.5267
 0.419568 2.53377 1.35209 4.04065 0.673238 11.6733 8.26875 14.4316 8.47456 15.2635 19.0794 4.2577 4.73312 12.7682 29.7208 5.00308 11.2987 12.2249 20.8851 8.47438 37.1651 34.1706
 0.39729 2.60823 3.59667 7.48534 5.88672 6.65059 9.1677 8.77322 3.97497 16.5477 12.8957 17.3428 3.40324 21.9722 20.7804 11.0267 27.5304 0.249397 21.7549 3.95398 11.1809 34.2351
 1.88116 2.55904 3.83801 6.99533 3.86273 11.3269 3.72826 15.8203 4.0766 7.51366 13.3751 13.6828 2.87399 13.921 28.4362 11.556 18.1492 5.50652 9.89575 16.5484 38.4392 37.9318
 0.32197 3.45836 2.37495 0.37965 3.42143 3.02133 0.199957 2.15632 7.24186 13.0723 9.13785 1.23856 12.3093 12.0581 22.4403 5.0607 18.8174 30.7121 34.5487 5.63738 39.9184 17.3263
 1.57909 3.60265 4.46425 7.7478 6.77511 11.5843 9.39329 14.476 8.59267 9.2056 7.48552 22.0971 23.3664 4.63833 5.55925 28.6269 9.2515 24.9661 2.20576 28.2662 6.24482 13.8552
 1.74432 3.73876 2.03143 3.75182 2.013 8.20923 7.63683 7.75512 4.30128 6.68538 5.56395 13.1217 0.656209 13.4946 0.563066 13.9799 11.8373 31.0769 31.7109 3.27647 9.43388 23.557
 1.40892 1.7586 2.20667 0.796899 1.02969 9.04459 7.65947 3.93664 8.35206 14.182 5.43706 9.65654 9.37181 14.5371 15.9435 24.5476 17.9956 17.1216 19.6755 20.3595 16.731 43.663
 0.741722 1.6541 1.63079 5.40178 2.19123 9.09806 11.6133 7.16721 16.2229 13.9427 2.14515 6.38765 24.6828 26.2482 16.3573 14.4145 24.2919 35.5276 17.7098 6.80074 1.72527 33.2575
