   8.4747196e-03   4.5681762e-03   1.1405788e-01   4.9818484e-02   3.9438406e-02   2.5412227e-01   2.7176396e-01   2.5131989e-01   6.4362211e-03
   1.1465265e-02   5.2093079e-02   2.2609452e-01   3.5204973e-03   1.4998651e-01   1.9222036e-01   1.3742931e-01   2.7385450e-02   1.9980501e-01
   1.2361576e-02   6.2838012e-02   4.6252897e-01   2.7298481e-02   5.7172289e-02   2.0602627e-03   1.1073912e-02   8.0607777e-02   2.8405872e-01
   1.3733053e-02   3.2513714e-02   4.2763753e-02   3.2053217e-01   8.2064160e-02   2.5404726e-01   2.0254945e-01   8.2689593e-03   4.3527482e-02
   1.4651838e-02   5.4135701e-03   2.6640752e-02   1.4086730e-01   2.3529668e-01   9.3324700e-02   9.0191974e-03   1.2075736e-01   3.5402860e-01
   1.4786349e-02   1.4077486e-01   7.4862067e-02   2.3411659e-02   4.3787460e-02   1.1469984e-01   3.5407275e-01   1.7005553e-02   2.1659947e-01
   1.6154154e-02   2.8316685e-01   1.7467739e-02   3.3830428e-03   9.2078462e-03   3.3551866e-01   7.1876488e-03   2.6118495e-01   6.6729116e-02
   1.6340114e-02   1.9022131e-02   7.0966613e-02   3.7403114e-01   1.2560454e-02   3.8682533e-01   1.3030771e-02   4.0615546e-02   6.6607906e-02
   1.6544118e-02   1.1817227e-02   1.3130252e-03   4.6664916e-01   1.0084034e-01   2.6260504e-04   3.0225840e-01   5.3834034e-02   4.6481092e-02
   1.7289385e-02   3.3456099e-02   6.3521023e-02   5.1403351e-02   4.3011024e-01   1.5404068e-01   1.8616589e-01   1.3485847e-02   5.0527484e-02
   1.7695020e-02   4.2836475e-02   6.6642798e-02   2.3953685e-02   1.4504778e-01   1.1885143e-01   4.2720166e-01   1.5327201e-01   4.4991409e-03
   1.8718883e-02   3.1033054e-03   2.0232852e-01   1.6770101e-01   8.9321253e-03   2.1748539e-01   5.5491862e-02   2.5236831e-02   3.0100208e-01
   1.9194806e-02   2.8585073e-01   4.9030546e-03   6.8011861e-02   4.8658184e-03   7.5367118e-02   1.9396899e-01   9.4861947e-02   2.5297567e-01
   1.9397009e-02   4.9681284e-02   7.7089051e-02   4.8779336e-01   1.7600657e-01   4.0018408e-02   2.0108603e-02   1.0032703e-01   2.9578685e-02
   2.0278951e-02   1.8262392e-02   9.2460708e-03   2.4198433e-01   1.1445397e-01   7.6946220e-02   2.7257731e-01   1.7201804e-02   2.2904896e-01
   2.0792788e-02   2.5375293e-01   5.7210590e-03   9.6163645e-02   2.9650536e-01   9.9505355e-03   8.0932642e-03   1.0332075e-01   2.0569967e-01
   2.1510292e-02   3.9855282e-03   2.8063095e-02   1.5057959e-02   2.7220213e-01   2.6566496e-02   2.8386601e-01   5.4241633e-03   3.4332432e-01
   2.2299777e-02   1.0838766e-03   6.4431936e-02   2.3819579e-01   2.5206696e-01   3.9803058e-03   3.2052635e-01   9.5188454e-02   2.2265531e-03
   2.2499489e-02   2.4749438e-02   1.6731438e-01   4.0785437e-01   1.2272448e-03   5.7885048e-02   3.4976478e-02   6.5043976e-02   2.1844958e-01
   2.2652667e-02   1.7980822e-01   8.4509709e-03   2.6718109e-01   1.1173600e-01   1.0384432e-01   1.3441544e-02   1.8323002e-01   1.0965516e-01
   2.4755313e-02   1.5239709e-01   1.0430834e-02   2.3462833e-01   3.0391515e-02   2.2787587e-02   2.1435498e-01   1.7719658e-01   1.3305777e-01
   2.6765841e-02   6.2715812e-02   1.9083667e-05   7.8982605e-02   3.9490164e-02   6.0098934e-02   8.2335815e-02   2.9439055e-01   3.5520119e-01
   2.9683115e-02   8.0866681e-03   2.4923054e-01   1.3921794e-01   2.6193643e-02   3.0499667e-02   4.5137124e-01   4.6975349e-02   1.8741838e-02
   3.0007272e-02   1.5006700e-01   3.8887128e-02   1.5678599e-01   4.3329391e-01   3.4477772e-02   5.4753435e-02   8.5144536e-02   1.6582952e-02
   3.0067447e-02   2.2360669e-01   1.9913358e-01   6.7797257e-03   2.2885967e-02   2.4542230e-03   2.4419796e-01   3.6141008e-03   2.6726031e-01
   3.0253623e-02   6.2955985e-03   2.8054035e-01   1.9967256e-01   6.9115842e-02   3.2443643e-02   3.3036851e-02   3.1084989e-01   3.7791648e-02
   3.0436760e-02   1.9926807e-02   1.3824940e-01   2.4570614e-02   3.2232923e-01   1.4460588e-03   2.6513248e-01   1.7820622e-01   1.9702426e-02
   3.0627429e-02   1.9394813e-01   1.1543719e-02   2.0345744e-02   2.2257908e-01   3.3609953e-02   4.5205561e-01   4.4064533e-03   3.0883885e-02
   3.1579514e-02   6.4647609e-02   1.9358918e-01   1.8784922e-01   2.0924453e-01   1.6070667e-02   6.2043266e-02   4.9278850e-02   1.8569716e-01
   3.6375675e-02   2.6547326e-01   2.1629805e-01   1.6306574e-01   5.1209326e-02   5.1934138e-02   5.1664932e-02   1.5926496e-01   4.7139151e-03
   3.7716352e-02   4.5750452e-01   2.6349780e-02   4.1849651e-02   3.4616378e-02   9.8940842e-02   9.0157582e-02   2.0640661e-01   6.4582795e-03
   5.2083510e-02   2.5243155e-01   6.2769953e-03   1.0440594e-02   5.1816117e-02   2.6587761e-02   3.5244985e-02   3.9382929e-01   1.7128920e-01
   5.3645337e-02   5.7149667e-02   2.4047366e-03   1.7802293e-01   1.5817213e-01   2.3657762e-01   6.4500319e-02   1.4810059e-02   2.3471720e-01
   5.5779876e-02   1.9979084e-01   4.2877765e-01   5.9767352e-02   2.7186054e-02   7.8246667e-03   5.6255671e-03   1.6889481e-01   4.6353184e-02
   6.0793012e-02   4.2760066e-02   1.2761122e-01   1.5166304e-02   3.1043648e-01   1.1970547e-02   7.3322695e-02   1.3762799e-01   2.2031170e-01
   7.3044224e-02   7.2907956e-02   3.5246471e-03   1.7173506e-02   5.7344066e-02   5.5788218e-01   8.3148683e-02   2.6765698e-02   1.0820904e-01
   7.7683083e-02   1.7628194e-01   2.2894949e-01   2.3178994e-01   1.7847823e-02   5.3399632e-03   1.0503197e-01   8.2676885e-03   1.4880811e-01
   7.9001953e-02   9.5166140e-02   1.4905325e-02   4.0942142e-02   1.0364925e-01   3.2631983e-01   1.5345529e-01   1.8105026e-01   5.5098178e-03
   8.7420972e-02   9.8103336e-03   2.2868978e-01   8.7856987e-02   9.5923261e-03   1.7440593e-03   2.5506867e-02   1.1379987e-01   4.3557881e-01
   8.7833545e-02   1.7872298e-01   1.0178277e-01   2.4417230e-02   1.8476472e-01   1.9188246e-01   3.3211170e-02   1.9295003e-01   4.4350895e-03
   9.0098364e-02   1.2018513e-01   7.1944209e-03   1.4388877e-02   3.1827941e-02   2.7106517e-01   2.9525953e-02   1.7284158e-01   2.6287257e-01
   9.1698062e-02   3.3917127e-01   3.1581982e-02   2.8678766e-01   7.5723608e-02   5.4958774e-02   4.2447894e-02   1.7467301e-02   6.0163455e-02
   9.2618226e-02   1.7325967e-01   9.6143628e-02   3.6620228e-02   2.0731318e-01   5.6913940e-03   8.1105506e-04   2.6463052e-02   3.6107956e-01
   9.5142907e-02   1.2783480e-03   2.6233664e-01   1.1110947e-02   8.2511546e-03   7.0606289e-02   2.1710171e-02   2.5918577e-01   2.7037777e-01
   1.0568985e-01   1.5528020e-01   2.8643756e-01   6.6417165e-04   2.4496225e-02   5.0944737e-03   3.5617119e-01   3.8348963e-03   6.2331429e-02
   1.3293681e-01   2.5695782e-01   2.3898907e-02   8.9506698e-03   1.4696470e-02   1.2542068e-02   2.7349840e-01   2.2135378e-01   5.5165069e-02
   1.3416451e-01   2.1103533e-01   1.8529945e-02   3.1261803e-03   1.4621361e-01   1.1162671e-01   1.6484101e-01   3.4815457e-02   1.7564725e-01
   1.3493918e-01   3.1112130e-02   3.8969347e-01   2.3386534e-02   5.1248715e-02   5.5769854e-02   1.1748760e-01   8.8407432e-02   1.0795509e-01
   1.3972421e-01   1.2649606e-01   2.0642973e-01   2.6568595e-02   3.7902057e-02   1.1128823e-01   1.9483373e-01   4.9629936e-02   1.0712746e-01
   1.4370254e-01   1.0542489e-02   2.0249786e-02   2.7549246e-01   3.3084099e-02   6.5658028e-02   9.7685812e-03   1.6134336e-01   2.8015866e-01
   1.5040926e-01   1.4959397e-01   2.3971772e-01   1.2687969e-02   2.8374964e-01   3.3470620e-02   2.8582531e-02   1.9611302e-02   8.2176990e-02
   1.5293023e-01   5.6622374e-02   1.4551722e-01   2.1758474e-04   1.4081440e-01   2.6296711e-02   1.6402565e-01   2.3774292e-02   2.8980153e-01
   1.6697286e-01   8.7968294e-02   3.9882459e-02   2.1358032e-02   3.9472372e-03   1.0376545e-03   2.4789411e-01   1.9457275e-01   2.3636661e-01
   1.7172513e-01   2.7327693e-01   1.8218791e-02   8.8732049e-02   1.3997154e-01   1.2173210e-02   4.1475327e-03   2.5747919e-01   3.4275623e-02
   1.7323484e-01   1.9694674e-02   1.8482887e-03   9.3985643e-02   6.2001651e-02   1.6674497e-01   6.1670627e-02   3.6743124e-02   3.8407618e-01
   1.7660456e-01   6.0774890e-02   1.7491668e-01   6.4644949e-02   1.7583564e-01   2.6518573e-03   1.5778892e-01   1.7449172e-01   1.2290775e-02
   2.0024316e-01   7.3880066e-02   1.5518649e-03   6.6345791e-02   2.4189844e-01   2.6976943e-01   9.5109679e-02   1.3927352e-03   4.9808827e-02
   2.0087340e-01   4.0941842e-01   4.8348615e-02   2.1913357e-02   1.0248547e-01   5.9424840e-02   7.2548125e-03   2.8082343e-02   1.2219874e-01
   2.0470041e-01   8.8509232e-02   5.3523726e-02   1.2192832e-01   2.3150549e-01   2.8949330e-02   2.4681246e-01   1.8907261e-02   5.1637552e-03
   2.1042912e-01   2.7402727e-01   1.6916598e-01   1.5067147e-02   1.8404773e-03   9.4429494e-02   5.1160938e-03   2.2573018e-01   4.1942421e-03
   2.1539809e-01   8.2945379e-02   8.2614818e-02   2.9669243e-01   2.7199922e-02   4.1380194e-02   2.2132610e-01   2.7893710e-02   4.5493567e-03
   2.2375634e-01   1.8453659e-01   3.5932112e-02   2.1873979e-01   9.5341234e-02   2.1779820e-02   4.8699481e-03   2.1633571e-02   1.9341060e-01
   2.2643110e-01   5.1993791e-02   1.5280382e-01   1.7976970e-01   2.1838490e-01   1.1936972e-01   1.0665401e-03   3.8797577e-02   1.1382849e-02
   2.2934653e-01   4.4180724e-02   2.9103804e-01   7.0607942e-02   3.8310617e-02   2.1130016e-01   9.2720230e-02   2.0997932e-02   1.4978313e-03
   2.4144576e-01   2.8547327e-02   6.8831411e-02   1.8852390e-02   9.7760363e-03   1.4314837e-01   2.4990323e-01   2.9475723e-02   2.1001975e-01
   2.5690804e-01   2.4648191e-01   1.0318552e-01   1.9686189e-02   1.2403551e-02   1.8836478e-01   1.2576814e-02   2.1438971e-02   1.3895423e-01
   2.6027703e-01   2.9193708e-01   2.9388827e-01   2.2104559e-02   2.8830050e-02   2.7799652e-02   1.0943558e-02   4.9045942e-02   1.5173857e-02
   2.7006136e-01   2.1661431e-02   2.9829292e-02   1.4074603e-01   2.6107509e-01   8.3224876e-04   6.5881796e-02   1.3256268e-02   1.9665649e-01
   2.7035115e-01   4.5730180e-02   9.0063089e-03   3.6894429e-03   2.3134532e-01   3.9331120e-02   1.3244308e-02   1.9642786e-01   1.9087430e-01
   2.7412173e-01   2.1727688e-01   1.3968080e-01   2.9033431e-01   2.5012789e-03   8.8385108e-03   2.3295021e-02   8.0795291e-03   3.5871944e-02
   2.7522234e-01   2.2389160e-01   4.6388029e-02   3.2611815e-03   2.9488385e-01   1.5428329e-02   5.4038743e-02   4.7665652e-02   3.9220282e-02
   3.1076276e-01   7.4995122e-03   2.1412873e-01   3.1198807e-02   2.1584614e-03   5.6972626e-02   1.1827451e-01   2.5732596e-01   1.6786245e-03
   3.1829407e-01   1.9961919e-02   2.2540410e-02   1.4378851e-01   1.3393424e-02   3.3178316e-01   1.5527367e-02   5.4240812e-02   8.0470333e-02
   3.5252071e-01   2.0807237e-01   1.0479657e-01   2.5258661e-03   7.1333412e-02   1.4239342e-02   1.9202736e-01   3.4378735e-02   2.0105641e-02
   3.5818813e-01   1.3613047e-02   3.3549176e-02   1.0617021e-02   1.1472382e-01   3.3618118e-02   1.1071262e-01   2.3577267e-02   3.0140080e-01
   3.6755740e-01   3.1738687e-02   3.2942490e-02   1.8101655e-01   4.4465697e-02   6.0485056e-02   3.1899851e-03   2.5393963e-01   2.4664509e-02
   3.7228818e-01   1.0648723e-02   2.0390945e-02   1.3105292e-02   2.5734397e-02   1.3212242e-01   3.9839199e-01   2.6083572e-02   1.2344795e-03
   3.9874499e-01   4.7617303e-02   7.2986604e-02   1.0041825e-01   1.9308698e-02   1.4505321e-01   1.5307800e-01   2.3548092e-02   3.9244859e-02
   4.3418240e-01   7.2321408e-02   3.0368789e-02   2.3407023e-01   2.2078341e-02   1.8607918e-02   4.3487154e-02   5.1896476e-02   9.2987284e-02
   4.3734173e-01   2.9624512e-01   1.0526586e-02   6.0144393e-02   3.9459899e-02   1.1683478e-01   7.7212228e-04   2.4301472e-02   1.4373892e-02
   4.4711992e-01   7.5542965e-03   1.0859301e-02   4.8630784e-02   1.4400378e-02   1.8980170e-01   2.3371105e-02   1.8885741e-02   2.3937677e-01
   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
