   4.2002644e-01   1.5841383e-01   3.0677151e-01   1.1478823e-01
   4.2429836e-01   1.7671551e-02   9.9632810e-02   4.5839727e-01
   4.3428004e-01   4.0900091e-01   2.1953687e-02   1.3476536e-01
   4.5244433e-01   5.2776908e-01   1.1964094e-02   7.8224966e-03
   4.6043242e-01   2.2288965e-01   3.1125924e-01   5.4186841e-03
   4.7934551e-01   3.8512301e-01   1.1717349e-01   1.8357997e-02
   4.9959858e-01   6.3865805e-03   2.6782726e-01   2.2618759e-01
   5.0185025e-01   1.8042852e-01   9.9607102e-03   3.0776052e-01
   5.3717960e-01   5.8987292e-02   1.2973948e-01   2.7409363e-01
   5.5040590e-01   1.5490103e-01   1.8978884e-01   1.0490424e-01
   5.6234359e-01   2.3924337e-02   1.0070933e-02   4.0366114e-01
   5.7670866e-01   3.9391461e-01   1.2511628e-03   2.8125564e-02
   5.8300002e-01   3.4823834e-02   3.8101268e-01   1.1634712e-03
   5.9645297e-01   2.7701891e-01   8.1664546e-03   1.1836166e-01
   6.0166372e-01   1.5382292e-02   2.3152091e-01   1.5143308e-01
   6.7320079e-01   1.5880851e-01   2.2198836e-03   1.6577082e-01
   6.7390584e-01   1.2880581e-03   6.7982499e-02   2.5682361e-01
   6.9536354e-01   7.4435575e-02   2.1623486e-01   1.3966024e-02
   7.1885467e-01   2.5886288e-01   1.6775725e-02   5.5067233e-03
   7.1975128e-01   1.4309569e-02   1.5240250e-01   1.1353665e-01
   8.2467704e-01   9.7226182e-03   1.6113165e-01   4.4686875e-03
   8.3141829e-01   3.0220123e-02   1.2373385e-02   1.2598820e-01
   8.3510908e-01   1.4802155e-01   9.4201039e-03   7.4492627e-03
   9.4226345e-01   2.8191821e-03   6.2932660e-03   4.8624104e-02
   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
